video_id,frame_index,timestamp_seconds,mp_detected,yolo_detected,mp_confidence,yolo_confidence,mp_failure,yolo_failure,mp_inference_ms,yolo_inference_ms,mp_total_ms,yolo_total_ms,mp_ear,mp_ear_left,mp_ear_right,mp_mar,mp_pitch,mp_yaw,mp_roll,yolo_ear,yolo_ear_left,yolo_ear_right,yolo_mar,yolo_pitch,yolo_yaw,yolo_roll,yolo_filtered_ear,yolo_filtered_ear_left,yolo_filtered_ear_right,yolo_filtered_mar,yolo_filtered_pitch,yolo_filtered_yaw,yolo_filtered_roll
video_01,5748,318.9262888201668,0,1,0.0,0.706017255783081,face_missing,,5.450721,52.491251,5.542967,53.014454,,,,,,,,,,,,-158.18550779203787,-55.51715731021966,11.26384190608488,,,,,,,
video_01,5749,318.981773560741,0,1,0.0,0.7041040062904358,face_missing,,7.857406,54.901296,8.028536,55.470446,,,,,,,,,,,,-158.1063119609503,-55.632723858054284,10.92049257276399,,,,,,,
video_01,5750,319.0372583013151,0,1,0.0,0.7059826254844666,face_missing,,5.703772,52.520897,5.829852,53.026468,,,,,,,,,,,,-157.3375411401432,-55.70079741495577,11.227341350380824,,,,,,,
video_01,5751,319.09274304188926,0,1,0.0,0.7069079875946045,face_missing,,5.642165,54.339783,5.804337,54.933127,,,,,,,,,,,,-157.4247207999783,-55.8937621921698,11.763727956208184,,,,,,,
video_01,5752,319.1482277824634,0,1,0.0,0.7061429023742676,face_missing,,5.429472,53.95154,5.544765,54.473627,,,,,,,,,,,,-157.43570680105663,-55.85601390814014,11.816469054192293,,,,,,,
video_01,5753,319.2037125230375,0,1,0.0,0.706688404083252,face_missing,,5.593977,53.088418,5.749622,53.588301,,,,,,,,,,,,-157.23480841605587,-56.1308889040907,11.312879217162717,,,,,,,
video_01,5754,319.25919726361167,0,1,0.0,0.7020993232727051,face_missing,,5.238028,52.597737,5.32772,53.098738,,,,,,,,,,,,-157.0406573275815,-56.22733971911882,11.066165458400732,,,,,,,
video_01,5755,319.3146820041858,0,1,0.0,0.7067227363586426,face_missing,,5.434553,54.39702,5.590061,55.071955,,,,,,,,,,,,-157.26006360114667,-56.10814229895964,11.270818839088532,,,,,,,
video_01,5756,319.37016674475996,0,1,0.0,0.7101155519485474,face_missing,,5.17949,53.28023,5.271787,53.781241,,,,,,,,,,,,-157.48607897023177,-56.0210543860385,11.07333910855612,,,,,,,
video_01,5757,319.4256514853341,0,1,0.0,0.7080134153366089,face_missing,,5.770017,53.219528,5.923255,53.7287,,,,,,,,,,,,-157.06615101699285,-56.223093382263485,10.103665444357066,,,,,,,
video_01,5758,319.48113622590824,0,1,0.0,0.7091597318649292,face_missing,,5.574007,54.688607,5.663669,55.186297,,,,,,,,,,,,-156.8432309197311,-56.11344323560579,11.05545277311447,,,,,,,
video_01,5759,319.53662096648236,0,1,0.0,0.7115508317947388,face_missing,,6.080403,54.785827,6.2402,55.298943,,,,,,,,,,,,-157.14680254695145,-55.84181628892947,11.313761364911311,,,,,,,
video_01,5760,319.59210570705653,0,1,0.0,0.7084570527076721,face_missing,,5.391385,53.656851,5.482275,54.18314,,,,,,,,,,,,-157.37193347673093,-55.835176537732316,10.84453144555858,,,,,,,
video_01,5761,319.64759044763065,0,1,0.0,0.7079071402549744,face_missing,,6.037269,53.474365,6.197347,53.988529,,,,,,,,,,,,-157.43511729557844,-55.95985123226836,10.221469693748368,,,,,,,
video_01,5762,319.7030751882048,0,1,0.0,0.707700788974762,face_missing,,4.923704,57.504852,5.02922,58.102577,,,,,,,,,,,,-157.1318723146953,-55.98030905531729,10.467641123009827,,,,,,,
video_01,5763,319.75855992877894,0,1,0.0,0.7064182758331299,face_missing,,6.054991,56.947932,6.225404,57.572669,,,,,,,,,,,,-157.24787313402223,-55.961037041643856,10.360670235794982,,,,,,,
video_01,5764,319.8140446693531,0,1,0.0,0.7075141072273254,face_missing,,5.498286,56.931217,5.595033,57.554111,,,,,,,,,,,,-157.0192210878694,-56.03418301534054,10.018551596082775,,,,,,,
video_01,5765,319.8695294099272,0,1,0.0,0.7087344527244568,face_missing,,6.027753,58.972834,6.194767,59.588065,,,,,,,,,,,,-156.8479778602111,-56.02857177099148,10.052216868187095,,,,,,,
video_01,5766,319.92501415050134,0,1,0.0,0.7095211744308472,face_missing,,5.525021,56.518937,5.619475,57.130678,,,,,,,,,,,,-156.5664184205899,-56.07780419147403,10.508371194294627,,,,,,,
video_01,5767,319.9804988910755,0,1,0.0,0.7080170512199402,face_missing,,6.068247,57.755524,6.235282,58.502898,,,,,,,,,,,,-156.30886346459516,-56.10873536082809,10.862619057525851,,,,,,,
video_01,5768,320.03598363164963,0,1,0.0,0.709784984588623,face_missing,,5.449985,58.112915,5.546529,58.735687,,,,,,,,,,,,-156.45252278196295,-55.99625731953046,11.14585987573932,,,,,,,
video_01,5769,320.0914683722238,0,1,0.0,0.7119736671447754,face_missing,,6.038014,58.461969,6.199416,59.076987,,,,,,,,,,,,-156.47823586006086,-55.94925575263678,11.272026679351516,,,,,,,
video_01,5770,320.1469531127979,0,1,0.0,0.7127808332443237,face_missing,,5.449854,56.652828,5.548398,57.272817,,,,,,,,,,,,-156.33486114595277,-55.9124316026852,11.286246240103358,,,,,,,
video_01,5771,320.2024378533721,0,1,0.0,0.7129104733467102,face_missing,,6.238839,58.489822,6.404018,59.119203,,,,,,,,,,,,-156.77296175030813,-55.77889176599288,11.600314718691806,,,,,,,
video_01,5772,320.2579225939462,0,1,0.0,0.7134418487548828,face_missing,,5.517337,57.436019,5.618548,58.061393,,,,,,,,,,,,-156.5038723914758,-55.64265864629727,11.86015660324372,,,,,,,
video_01,5773,320.3134073345204,0,1,0.0,0.7111110091209412,face_missing,,6.279032,58.538312,6.447099,59.168328,,,,,,,,,,,,-156.54961038793454,-55.58623735510562,11.301788221254865,,,,,,,
video_01,5774,320.3688920750945,0,1,0.0,0.7011675834655762,face_missing,,5.307022,57.842618,5.405963,58.444895,,,,,,,,,,,,-156.88036916295215,-55.14064440256042,13.539226767838391,,,,,,,
video_01,5775,320.42437681566867,0,1,0.0,0.701346218585968,face_missing,,6.152778,58.5937,6.324734,59.20402,,,,,,,,,,,,-156.62116106616332,-55.163205531658186,13.547171164758185,,,,,,,
video_01,5776,320.4798615562428,0,1,0.0,0.6992111206054688,face_missing,,5.402277,57.562026,5.494104,58.165757,,,,,,,,,,,,-156.97833338698044,-54.98674902061409,13.364405131690207,,,,,,,
video_01,5777,320.53534629681695,0,1,0.0,0.7013462781906128,face_missing,,6.153973,58.435014,6.342437,59.061135,,,,,,,,,,,,-157.11728916114552,-54.95012823089101,13.609006847262386,,,,,,,
video_01,5778,320.59083103739107,0,1,0.0,0.7029695510864258,face_missing,,5.449893,56.06069,5.548413,56.665876,,,,,,,,,,,,-156.6094601372875,-55.196340949393544,13.43370945818819,,,,,,,
video_01,5779,320.6463157779652,0,1,0.0,0.7034664154052734,face_missing,,6.016291,56.784863,6.182847,57.398228,,,,,,,,,,,,-157.62756252483484,-54.77410155378413,13.111235870413584,,,,,,,
video_01,5780,320.70180051853936,0,1,0.0,0.7060532569885254,face_missing,,5.512058,54.983666,5.60403,55.596746,,,,,,,,,,,,-156.81881792815423,-55.405399922814276,12.207291902526348,,,,,,,
video_01,5781,320.7572852591135,0,1,0.0,0.7093722224235535,face_missing,,5.999947,57.114,6.165902,57.734322,,,,,,,,,,,,-156.34186029790027,-55.121193312326405,13.236428229323511,,,,,,,
video_01,5782,320.81276999968765,0,1,0.0,0.710727334022522,face_missing,,5.472921,57.047461,5.575064,57.660133,,,,,,,,,,,,-156.71178319878965,-54.82413433032783,13.12189779977437,,,,,,,
video_01,5783,320.86825474026176,0,1,0.0,0.7128707766532898,face_missing,,5.981221,60.265042,6.144356,60.885649,,,,,,,,,,,,-156.54246120066867,-54.940376298755126,13.241467657841584,,,,,,,
video_01,5784,320.92373948083593,0,1,0.0,0.7166389226913452,face_missing,,5.585034,58.754967,5.679563,59.366471,,,,,,,,,,,,-155.63920944102256,-55.2611532669955,14.398253706434405,,,,,,,
video_01,5785,320.97922422141005,0,1,0.0,0.7058383226394653,face_missing,,6.11883,58.250301,6.28375,58.879513,,,,,,,,,,,,-156.52283593790122,-56.047614989113264,13.171107130232768,,,,,,,
video_01,5786,321.0347089619842,0,1,0.0,0.7089214324951172,face_missing,,5.34182,57.122154,5.434392,57.718686,,,,,,,,,,,,-154.8936362934509,-56.13104052054416,12.917805327940922,,,,,,,
video_01,5787,321.09019370255834,0,1,0.0,0.7065897583961487,face_missing,,5.977742,59.421996,6.140777,60.043347,,,,,,,,,,,,-155.7942465259518,-55.77781458025434,13.174680878826335,,,,,,,
video_01,5788,321.1456784431325,0,1,0.0,0.7075324654579163,face_missing,,5.385127,57.510723,5.480506,58.118439,,,,,,,,,,,,-155.58631099823634,-55.536169815459516,13.513194007507998,,,,,,,
video_01,5789,321.2011631837066,0,1,0.0,0.7139729857444763,face_missing,,6.043537,58.81228,6.21465,59.425769,,,,,,,,,,,,-155.45638938946306,-55.13547048091334,14.080965071896475,,,,,,,
video_01,5790,321.25664792428074,0,1,0.0,0.7133530974388123,face_missing,,5.391677,58.2173,5.487941,58.825506,,,,,,,,,,,,-155.15356880970117,-55.42223102245347,14.48791805808751,,,,,,,
video_01,5791,321.3121326648549,0,1,0.0,0.7162249088287354,face_missing,,6.032262,58.522655,6.20624,59.137883,,,,,,,,,,,,-155.2701012557596,-55.320569137382584,14.67844768382819,,,,,,,
video_01,5792,321.36761740542903,0,1,0.0,0.7161476612091064,face_missing,,5.45446,56.023185,5.551528,56.629738,,,,,,,,,,,,-155.35468377318347,-55.23327200860869,14.479830460460956,,,,,,,
video_01,5793,321.4231021460032,0,1,0.0,0.7170364260673523,face_missing,,6.089846,59.471034,6.258001,60.084321,,,,,,,,,,,,-155.2095553993849,-55.11965229637039,15.330303959285711,,,,,,,
video_01,5794,321.4785868865773,0,1,0.0,0.7178435325622559,face_missing,,5.588572,57.035319,5.684655,57.659201,,,,,,,,,,,,-155.39338079078075,-55.05445787073441,15.322233951555853,,,,,,,
video_01,5795,321.5340716271515,0,1,0.0,0.7189600467681885,face_missing,,6.075167,57.258939,6.24163,57.872696,,,,,,,,,,,,-154.8207836768621,-55.15601494349861,14.977213481424558,,,,,,,
video_01,5796,321.5895563677256,0,1,0.0,0.7176198363304138,face_missing,,5.432713,58.4019,5.526421,59.014075,,,,,,,,,,,,-155.27409005529427,-54.9913250363666,15.266998262786519,,,,,,,
video_01,5797,321.6450411082998,0,1,0.0,0.7176351547241211,face_missing,,5.977707,58.096348,6.143198,58.709476,,,,,,,,,,,,-155.38754393599288,-54.9775597621965,15.191960330549795,,,,,,,
video_01,5798,321.7005258488739,0,1,0.0,0.719297468662262,face_missing,,5.48818,55.926631,5.590491,56.533601,,,,,,,,,,,,-155.4187061894268,-54.988721375482136,14.865243306278531,,,,,,,
video_01,5799,321.75601058944807,0,1,0.0,0.7191886305809021,face_missing,,6.158509,56.736929,6.32442,57.348718,,,,,,,,,,,,-155.30400957215707,-55.033267791263114,14.849459201721906,,,,,,,
video_01,5800,321.8114953300222,0,1,0.0,0.719348669052124,face_missing,,5.43537,57.034317,5.529846,57.633263,,,,,,,,,,,,-155.25549875200463,-55.03233501934626,14.978643587005914,,,,,,,
video_01,5801,321.86698007059636,0,1,0.0,0.7204168438911438,face_missing,,6.055419,57.143291,6.222261,57.766684,,,,,,,,,,,,-155.23997309804332,-55.0214309745023,14.969118910901125,,,,,,,
video_01,5802,321.92246481117047,0,1,0.0,0.720256507396698,face_missing,,5.432413,56.62677,5.529002,57.235177,,,,,,,,,,,,-155.3203787683502,-55.00732814827363,15.213012455079104,,,,,,,
video_01,5803,321.9779495517446,0,1,0.0,0.7200981378555298,face_missing,,6.070791,59.535045,6.241352,60.159287,,,,,,,,,,,,-154.34121410732357,-55.20177663344692,14.705124099620706,,,,,,,
video_01,5804,322.03343429231876,0,1,0.0,0.7049030065536499,face_missing,,5.33206,53.557179,5.434053,54.071665,,,,,,,,,,,,-163.3245041653952,-50.87576218546824,8.037446066462802,,,,,,,
video_01,5805,322.0889190328929,0,1,0.0,0.7085614204406738,face_missing,,5.600389,53.554406,5.762228,54.070854,,,,,,,,,,,,-163.43441733779417,-50.82488090685944,8.308825962354748,,,,,,,
video_01,5806,322.14440377346705,0,1,0.0,0.7068915367126465,face_missing,,5.19861,53.478858,5.292995,53.999839,,,,,,,,,,,,-162.77788504182632,-51.046448282281766,8.327881852333405,,,,,,,
video_01,5807,322.19988851404116,0,1,0.0,0.7064747214317322,face_missing,,5.518209,54.761552,5.673648,55.269455,,,,,,,,,,,,-163.3773561732756,-50.84184808845901,8.40694011535677,,,,,,,
video_01,5808,322.25537325461534,0,1,0.0,0.7034050226211548,face_missing,,5.457459,56.584732,5.559996,57.189752,,,,,,,,,,,,-163.02627319626967,-51.0596187601842,8.484338134019223,,,,,,,
video_01,5809,322.31085799518945,0,1,0.0,0.7032116651535034,face_missing,,5.518001,54.789071,5.706882,55.330398,,,,,,,,,,,,-162.76806688098964,-51.19430765669525,8.787027884683047,,,,,,,
video_01,5810,322.3663427357636,0,1,0.0,0.7047182321548462,face_missing,,5.012638,57.640468,5.112162,58.243658,,,,,,,,,,,,-163.16174195745788,-50.97565647092241,8.558415218181558,,,,,,,
video_01,5811,322.42182747633774,0,1,0.0,0.7043934464454651,face_missing,,5.964374,56.437149,6.128219,57.045993,,,,,,,,,,,,-163.53707662163657,-50.77728945639147,8.380539141459293,,,,,,,
video_01,5812,322.4773122169119,0,1,0.0,0.7050004005432129,face_missing,,5.460342,57.043562,5.561736,57.652675,,,,,,,,,,,,-163.67887604903876,-50.73890039811903,8.276823859739348,,,,,,,
video_01,5813,322.532796957486,0,1,0.0,0.7020319104194641,face_missing,,6.155565,59.349598,6.321422,59.960227,,,,,,,,,,,,-161.8673274802004,-52.092894978707385,9.659139560485807,,,,,,,
video_01,5814,322.58828169806014,0,1,0.0,0.7007545232772827,face_missing,,5.368343,57.600467,5.463651,58.208911,,,,,,,,,,,,-161.8290814863323,-52.08094041031934,9.598605812824,,,,,,,
video_01,5815,322.6437664386343,0,1,0.0,0.7019702196121216,face_missing,,6.066068,60.172202,6.240468,60.785587,,,,,,,,,,,,-161.23992670626095,-52.253407648585636,10.264016888904546,,,,,,,
video_01,5816,322.69925117920843,0,1,0.0,0.7064053416252136,face_missing,,5.997972,57.488984,6.093501,58.111767,,,,,,,,,,,,-159.00954670137864,-53.217129041141014,12.138281086656276,,,,,,,
video_01,5817,322.7547359197826,0,1,0.0,0.7076178789138794,face_missing,,6.047089,58.446488,6.212892,59.059689,,,,,,,,,,,,-158.44166373507076,-53.105282330362996,12.896386397277368,,,,,,,
video_01,5818,322.8102206603567,0,1,0.0,0.7098634243011475,face_missing,,5.362039,56.124565,5.457735,56.727282,,,,,,,,,,,,-156.23839746216566,-54.16325398635526,14.836552350766716,,,,,,,
video_01,5819,322.8657054009309,0,1,0.0,0.7143340706825256,face_missing,,6.082678,57.512335,6.248368,58.121241,,,,,,,,,,,,-153.38286037153614,-54.94406159470333,13.946710665648949,,,,,,,
video_01,5820,322.921190141505,0,1,0.0,0.7107766270637512,face_missing,,5.547758,57.668759,5.64421,58.27785,,,,,,,,,,,,-156.8458255816295,-53.92532461485861,15.11296664564632,,,,,,,
video_01,5821,322.9766748820792,0,1,0.0,0.6880870461463928,face_missing,,6.058433,58.084681,6.238109,58.706716,,,,,,,,,,,,-153.22642328892667,-59.59143017655676,11.525910469561023,,,,,,,
video_01,5822,323.0321596226533,0,1,0.0,0.6939582824707031,face_missing,,5.459217,56.231633,5.559659,56.85087,,,,,,,,,,,,-155.75137945657778,-58.15808517475834,8.075422154834168,,,,,,,
video_01,5823,323.08764436322747,0,1,0.0,0.6942993998527527,face_missing,,6.068138,58.722683,6.226403,59.34377,,,,,,,,,,,,-153.03795454015915,-58.65630212086764,6.551982249507178,,,,,,,
video_01,5824,323.1431291038016,0,1,0.0,0.6862822771072388,face_missing,,5.586204,57.365914,5.684448,57.980362,,,,,,,,,,,,-154.26967144724884,-57.55941493561063,9.747426015330914,,,,,,,
video_01,5825,323.19861384437576,0,1,0.0,0.7048043608665466,face_missing,,6.185449,58.463653,6.350805,59.082173,,,,,,,,,,,,-152.81581567573488,-56.48482844800796,4.8669078883158035,,,,,,,
video_01,5826,323.2540985849499,0,1,0.0,0.7131287455558777,face_missing,,6.013493,56.380336,6.123294,56.995152,,,,,,,,,,,,-156.53995781950053,-50.453336408984676,6.498545423113725,,,,,,,
video_01,5827,323.309583325524,0,1,0.0,0.707720935344696,face_missing,,6.117987,56.615867,6.282072,57.158671,,,,,,,,,,,,-158.95607308728685,-47.51060454572436,7.83805145874305,,,,,,,
video_01,5828,323.36506806609816,0,1,0.0,0.7045162320137024,face_missing,,5.46869,56.465937,5.566314,57.020861,,,,,,,,,,,,-161.53552104847856,-47.92179377965499,3.464183069021858,,,,,,,
video_01,5829,323.4205528066723,0,1,0.0,0.7148144841194153,face_missing,,6.00908,58.358787,6.166546,58.93122,,,,,,,,,,,,-166.15110047454743,-44.177504103724274,7.933593262096883,,,,,,,
video_01,5830,323.47603754724645,0,1,0.0,0.7122431993484497,face_missing,,5.50726,55.76887,5.602243,56.299956,,,,,,,,,,,,-163.5340811374142,-43.1249638364954,-0.20334873903560682,,,,,,,
video_01,5831,323.53152228782056,0,1,0.0,0.7045665979385376,face_missing,,6.087781,56.745184,6.252078,57.286366,,,,,,,,,,,,-164.07093770407945,-41.78249704504253,-3.679699311097525,,,,,,,
video_01,5832,323.58700702839474,0,1,0.0,0.7074711322784424,face_missing,,5.475558,57.258139,5.568075,57.818375,,,,,,,,,,,,-165.43743243769583,-39.78228913985585,-3.866452625737784,,,,,,,
video_01,5833,323.64249176896885,0,1,0.0,0.7058588862419128,face_missing,,6.0089,57.859056,6.166872,58.41271,,,,,,,,,,,,-165.2151374837364,-41.003818891510114,-3.1714484811806227,,,,,,,
video_01,5834,323.697976509543,0,1,0.0,0.5217423439025879,face_missing,,5.382801,55.736309,5.477816,55.917551,,,,,,,,,,,,,,,,,,,,,
video_01,5835,323.75346125011714,1,1,1.0,0.5273008346557617,,,6.431175,58.676948,7.356736,58.858681,0.5007607791606952,0.862494518590895,0.1390270397304953,0.14972953183026086,-149.4152808967254,-48.007521212065306,-16.251069962025507,,,,,,,,,,,,,,
video_01,5836,323.8089459906913,1,1,1.0,0.7708045840263367,,,3.688022,56.106693,4.589631,56.644548,0.34513658228193644,0.47976901497423086,0.21050414958964203,0.07268223699274062,-177.45173132120374,-28.288756915020485,-1.128932985183594,,,,,-166.92140017657655,-40.51838436371896,-0.41982050415340616,,,,,,,
video_01,5837,323.86443073126543,1,1,1.0,0.784946858882904,,,4.271969,57.536218,5.275639,58.104804,0.3226334770721819,0.46452793234357204,0.18073902180079174,0.07389831074097473,-158.58530308481764,44.40601954969244,14.50685633506478,,,,,-167.50747346251705,-40.922529524237916,0.29414048963264594,,,,,,,
video_01,5838,323.91991547183954,1,1,1.0,0.5398924350738525,,,4.120257,57.63887,4.966548,57.830903,0.3186259325302645,0.45879385132953066,0.17845801373099837,0.08579339042091086,-141.9493213786129,-47.08584458309886,-22.213445251253557,,,,,,,,,,,,,,
video_01,5839,323.9754002124137,1,1,1.0,0.5302682518959045,,,4.241021,58.633276,5.295998,58.816334,0.3393165320675621,0.4815113192148537,0.19712174492027057,0.13922989209135267,-145.3626033146455,-46.606369581777805,-21.957424057474565,,,,,,,,,,,,,,
video_01,5840,324.03088495298783,1,1,1.0,0.7362945675849915,,,4.084826,57.068828,4.855093,57.598863,0.40231148573464187,0.6220007642807044,0.18262220718857936,0.03526556892675121,-157.937207259707,36.75732744002562,8.982788605495081,,,,,-165.33590455306603,-40.97268119231265,-1.9382689074156825,,,,,,,
video_01,5841,324.086369693562,1,1,1.0,0.756913959980011,,,4.312919,58.798873,5.454304,59.328373,0.31061827810394765,0.4573585394031119,0.1638780168047834,0.005067309771137225,-95.48766153118179,1.624386701628741,7.539321375181173,,,,,-167.30827537265708,-40.25667868548884,-1.5862986623475068,,,,,,,
video_01,5842,324.1418544341361,1,1,1.0,0.7423140406608582,,,5.378555,57.728796,6.427693,58.223724,0.3308925988447476,0.4767606877398749,0.1850245099496203,0.012784200299667132,-147.7023286183863,-44.95923997593714,-20.281607963737414,,,,,-166.44084082576975,-40.94728455297296,-1.0451401903859818,,,,,,,
video_01,5843,324.1973391747103,1,1,1.0,0.786444365978241,,,4.338976,58.090718,5.454934,58.631208,0.470541525414361,0.7192577675095622,0.22182528331915985,0.00940218808341272,-95.2131516316947,1.5114391359654324,9.783775881355641,,,,,-166.49471917677945,-41.21103312662859,-1.8703293734481419,,,,,,,
video_01,5844,324.2528239152844,1,1,1.0,0.7861373424530029,,,5.148586,57.623695,5.863297,58.164693,0.6365394011429213,0.9663537525283948,0.3067250497574477,0.0155987808456866,-153.03217279339856,41.937569365565885,14.19453242590805,,,,,-166.4699722240001,-41.37774425166482,-0.9247922333201793,,,,,,,
video_01,5845,324.3083086558586,1,1,1.0,0.7460290193557739,,,4.27685,58.594658,5.182584,59.120701,0.4690447113490227,0.754474665999511,0.18361475669853441,0.05458563637299668,-152.92826465757776,-45.694173759133015,-17.38550818463519,,,,,-168.02093751850057,-40.25599723583383,0.45589922143043676,,,,,,,
video_01,5846,324.3637933964327,1,1,1.0,0.7978426218032837,,,4.457016,57.309861,5.325371,57.808603,0.46078932300158365,0.7056955412781356,0.21588310472503167,0.016728463959405342,-151.46325430679977,-48.26504909473124,-18.266884893929728,,,,,-169.0757935166594,-42.14869898731058,-0.6600008927842015,,,,,,,
video_01,5847,324.41927813700687,1,1,1.0,0.8009923100471497,,,4.404733,59.572261,5.596662,60.123216,0.50949841508416,0.8637337150801516,0.1552631150881684,0.005527470090271639,-94.97774449436444,1.5448712193605405,9.072063943971502,,,,,-168.51159461185895,-42.53172471221267,-1.1347777328545698,,,,,,,
video_01,5848,324.474762877581,1,1,1.0,0.806318461894989,,,4.385516,58.163108,5.392256,58.715509,0.6301908330065169,1.0358722599142054,0.22450940609882847,0.006195053441346834,-94.86271119071169,1.3562104627945482,11.86570375249306,,,,,-166.29781522592293,-43.844683211314965,-1.5494294251328786,,,,,,,
video_01,5849,324.53024761815516,1,1,1.0,0.8330419063568115,,,4.329946,58.465716,5.449869,59.002677,0.5087744725612129,0.8510550882822991,0.1664938568401267,0.0017704319912693958,-94.75346956754605,1.1735644314359037,14.741664605167783,,,,,-165.32429947487176,-43.03652035178298,-2.381424100612642,,,,,,,
video_01,5850,324.5857323587293,1,1,1.0,0.8431656956672668,,,4.030693,57.925785,4.89794,58.46438,0.6141875934311893,0.96210143361319,0.2662737532491887,0.006282677946352388,-94.50117585910338,0.20015882826438366,32.018176545138125,,,,,-164.4671610582692,-44.00031985092951,-3.051701299580464,,,,,,,
video_01,5851,324.6412170993034,1,1,1.0,0.8573061227798462,,,4.38144,58.595384,5.51563,59.131686,0.43422160709051294,0.598093244059363,0.2703499701216629,0.009206364621952231,-94.80397724049301,1.0977802247573822,16.628179282888905,,,,,-163.29833468569723,-44.662515404850126,-3.595600187025052,,,,,,,
video_01,5852,324.69670183987756,1,1,1.0,0.5201654434204102,,,4.035162,57.411365,4.937643,57.589646,0.4343769884272584,0.6983048981658522,0.17044907868866466,0.0034756513283631966,-94.76510567586125,1.1252532534386879,15.85475429112185,,,,,,,,,,,,,,
video_01,5853,324.7521865804517,1,1,1.0,0.6923226118087769,,,4.32151,59.046097,5.470818,59.617488,0.3936619490300677,0.6230972498567409,0.16422664820339444,0.021191033429199715,-95.1289696434514,1.3368699142135692,12.111902010842302,,,,,-164.0425797218498,-43.446316532967444,-4.180724449583469,,,,,,,
video_01,5854,324.80767132102585,1,1,1.0,0.6911904811859131,,,4.249865,57.734466,5.12356,58.271869,0.7400261614488962,1.2956751363484584,0.1843771865493339,0.0031113710273106138,-95.09738328207723,1.4173531978540184,11.339622943671841,,,,,-164.15991511444201,-44.122574785511695,-6.020045709442389,,,,,,,
video_01,5855,324.86315606159997,1,1,1.0,0.6881759166717529,,,4.250088,57.910998,5.185161,58.461832,0.36906619558524967,0.6345501098902746,0.10358228128022474,0.01847619557590749,-149.2745173094232,-41.75743073902591,-21.098146193915934,,,,,-162.7858196954259,-44.54507625963103,-4.63011269006662,,,,,,,
video_01,5856,324.91864080217414,1,1,1.0,0.690833568572998,,,4.085019,56.56476,4.975453,57.10431,0.7052623877262951,1.1812255530973923,0.22929922235519792,0.028372138289121204,-95.21993038623332,1.5816958996941104,9.772963955205705,,,,,-162.96285275402147,-44.73356053805711,-5.4666303143571575,,,,,,,
video_01,5857,324.97412554274825,1,1,1.0,0.6900904774665833,,,4.299131,57.217431,5.41071,57.771175,0.5899851883962126,0.9578601824028963,0.22211019438952892,0.020280565107952928,-94.74559638124657,0.9145566685357457,22.261440366230236,,,,,-162.3277347605482,-45.17357835465659,-5.566303536147873,,,,,,,
video_01,5858,325.0296102833224,1,1,1.0,0.6938911080360413,,,4.061201,56.418109,4.958825,56.956952,0.6497450336102406,1.0719731963018821,0.2275168709185991,0.003504468454416289,-94.87226173702945,0.8490092897506668,23.788364297677415,,,,,-161.9739918126738,-44.61027616882456,-5.24305547982556,,,,,,,
video_01,5859,325.08509502389654,1,1,1.0,0.6868853569030762,,,4.324148,57.583859,5.505608,58.137723,0.7122390992528722,1.1390451818042098,0.28543301670153476,0.01684039054936286,-94.9094284866933,1.3122464546726842,15.228106361853346,,,,,-162.2332199734124,-45.25979306699401,-4.320833403321033,,,,,,,
video_01,5860,325.1405797644707,1,1,1.0,0.6824228167533875,,,4.543652,56.493567,5.473361,57.032752,0.47757817427947996,0.762913508688816,0.19224283987014387,0.023050184094463792,-94.66187526385141,0.962902346333059,22.112726743676966,,,,,-161.32787289818447,-45.654687879860106,-4.643903274117814,,,,,,,
video_01,5861,325.19606450504483,1,1,1.0,0.6817984580993652,,,4.255355,57.610354,5.382531,58.162323,0.4242970654124756,0.617378776952302,0.23121535387264908,0.021420242553153758,-94.76861690666922,0.6784923041562395,28.31384878670501,,,,,-163.2793186648785,-44.976510174382064,-4.607197031767418,,,,,,,
video_01,5862,325.251549245619,1,1,1.0,0.6828433871269226,,,3.950169,53.188456,4.832732,53.62838,1.1636058638276623,2.178506758517179,0.1487049691381458,0.05136919777937702,-94.45649393846814,0.39105200206089025,34.07566817168145,,,,,-163.66567081760428,-44.35644789978306,-3.7498677473893633,,,,,,,
video_01,5863,325.3070339861931,1,1,1.0,0.6861312985420227,,,3.752915,55.68014,4.70346,56.159369,1.340989059007469,2.53604629437216,0.14593182364277812,0.032335969306647255,-94.6435146373544,0.6954100270320802,29.88466271339597,,,,,-163.12168213941615,-44.89666644070897,-5.790871475094553,,,,,,,
video_01,5864,325.36251872676723,1,1,1.0,0.6914422512054443,,,3.66844,53.285174,4.581611,53.752249,1.4649707498892137,2.7620397723112804,0.16790172746714718,0.025215926783587434,-95.33860785379636,1.6290100356241426,13.692859048758029,,,,,-162.17040665124824,-45.06106924570908,-4.448367270633931,,,,,,,
video_01,5865,325.4180034673414,1,1,1.0,0.6883335709571838,,,3.810195,54.205274,4.764549,54.660492,1.2155324632314475,2.3001063176174465,0.13095860884544844,0.013210397227369107,-94.78750702055173,1.355351197104647,18.364050306319356,,,,,-160.48223906656443,-45.64874345756777,-4.566962184608409,,,,,,,
video_01,5866,325.4734882079155,1,1,1.0,0.6850485801696777,,,5.34878,55.706957,6.230314,56.159435,0.7801653039089483,1.4041639411739848,0.15616666664391196,0.01020468762361947,-94.3465171237712,-0.5481020456279261,51.316147743084215,,,,,-159.96262176221205,-46.824324590466,-4.518871122783354,,,,,,,
