source,scientific_status,run_id,family,model,representation,window_size_frames,fold,seed,balancing,subset,scope,label,metric,value
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,validation,class,distraction,precision,0.2
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,validation,class,distraction,recall,0.32894736842105265
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,validation,class,distraction,f1,0.24875621890547264
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,test,class,alert,precision,0.9264613450659962
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,test,class,alert,recall,0.9382558879694463
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,test,class,alert,f1,0.9323213156230234
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,test,class,distraction,precision,0.6446886446886447
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,test,class,distraction,recall,0.6006825938566553
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,temporal,lstm,R0,60,2,42,,test,class,distraction,f1,0.6219081272084805
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,validation,class,alert,precision,0.9317343173431735
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,validation,class,alert,recall,0.9351851851851852
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,validation,class,alert,f1,0.933456561922366
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,validation,class,distraction,precision,0.21348314606741572
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,validation,class,distraction,recall,0.25
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,validation,class,distraction,f1,0.23030303030303031
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,test,class,alert,precision,0.9216533004318322
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,test,class,alert,recall,0.950986632718014
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,test,class,alert,f1,0.9360902255639098
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,test,class,distraction,precision,0.6831275720164609
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,test,class,distraction,recall,0.5665529010238908
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,temporal,tcn,R0,60,2,42,,test,class,distraction,f1,0.6194029850746269
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,validation,class,alert,precision,0.9357622243528284
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,validation,class,alert,recall,0.9037037037037037
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,validation,class,alert,f1,0.9194536033914272
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,validation,class,distraction,precision,0.2
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,validation,class,distraction,recall,0.34210526315789475
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,validation,class,distraction,f1,0.2524271844660194
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,test,class,alert,precision,0.931230283911672
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,test,class,alert,recall,0.939528962444303
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,test,class,alert,f1,0.935361216730038
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,test,class,distraction,precision,0.6594982078853047
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,test,class,distraction,recall,0.6279863481228669
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,temporal,transformer,R0,60,2,42,,test,class,distraction,f1,0.6433566433566433
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,validation,class,alert,precision,0.8842105263157894
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,validation,class,alert,recall,0.8519269776876268
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,validation,class,alert,f1,0.8677685950413223
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,validation,class,distraction,precision,0.2736318407960199
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,validation,class,distraction,recall,0.3618421052631579
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,validation,class,distraction,f1,0.311614730878187
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,test,class,alert,precision,0.9439114391143911
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,test,class,alert,recall,0.9356254572055597
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,test,class,alert,f1,0.9397501836884644
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,test,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,test,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,test,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,test,class,distraction,precision,0.38620689655172413
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,test,class,distraction,recall,0.5
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,temporal,lstm,R0,60,3,42,,test,class,distraction,f1,0.4357976653696498
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,validation,class,alert,precision,0.8888888888888888
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,validation,class,alert,recall,0.8519269776876268
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,validation,class,alert,f1,0.8700155359917141
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,validation,class,distraction,precision,0.2912621359223301
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,validation,class,distraction,recall,0.39473684210526316
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,validation,class,distraction,f1,0.33519553072625696
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,test,class,alert,precision,0.9446902654867256
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,test,class,alert,recall,0.9370885149963424
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,test,class,alert,f1,0.9408740359897172
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,test,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,test,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,test,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,test,class,distraction,precision,0.3888888888888889
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,test,class,distraction,recall,0.5
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,temporal,tcn,R0,60,3,42,,test,class,distraction,f1,0.4375
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,validation,class,alert,precision,0.8878306878306879
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,validation,class,alert,recall,0.8509127789046653
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,validation,class,alert,f1,0.8689798032107716
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,validation,class,distraction,precision,0.28640776699029125
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,validation,class,distraction,recall,0.3881578947368421
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,validation,class,distraction,f1,0.329608938547486
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,test,class,alert,precision,0.9440765268579838
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,test,class,alert,recall,0.9385515727871251
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,test,class,alert,f1,0.9413059427732942
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,test,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,test,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,test,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,test,class,distraction,precision,0.3900709219858156
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,test,class,distraction,recall,0.49107142857142855
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,temporal,transformer,R0,60,3,42,,test,class,distraction,f1,0.43478260869565216
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,validation,class,alert,precision,0.930327868852459
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,validation,class,alert,recall,0.8972332015810277
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,validation,class,alert,f1,0.9134808853118712
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,validation,class,distraction,precision,0.30201342281879195
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,validation,class,distraction,recall,0.46875
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,validation,class,distraction,f1,0.3673469387755102
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,test,class,alert,precision,0.8927789934354485
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,test,class,alert,recall,0.8526645768025078
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,test,class,alert,f1,0.8722608230892571
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,test,class,distraction,precision,0.22099447513812154
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,test,class,distraction,recall,0.2898550724637681
G2,reused_valid,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,temporal,lstm,R0,60,4,42,,test,class,distraction,f1,0.2507836990595611
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,validation,class,alert,precision,0.932920536635707
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,validation,class,alert,recall,0.8932806324110671
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,validation,class,alert,f1,0.9126703685007572
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,validation,class,distraction,precision,0.3076923076923077
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,validation,class,distraction,recall,0.5
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,validation,class,distraction,f1,0.38095238095238093
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,test,class,alert,precision,0.8923766816143498
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,test,class,alert,recall,0.831765935214211
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,test,class,alert,f1,0.861005949161709
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,test,class,distraction,precision,0.20689655172413793
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,test,class,distraction,recall,0.30434782608695654
G2,reused_valid,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,temporal,tcn,R0,60,4,42,,test,class,distraction,f1,0.24633431085043989
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,temporal,transformer,R0,60,4,42,,validation,class,alert,precision,0.9314641744548287
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,temporal,transformer,R0,60,4,42,,validation,class,alert,recall,0.8863636363636364
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,temporal,transformer,R0,60,4,42,,validation,class,alert,f1,0.9083544303797468
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,temporal,transformer,R0,60,4,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,temporal,transformer,R0,60,4,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,temporal,transformer,R0,60,4,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,temporal,transformer,R0,60,4,42,,validation,class,distraction,precision,0.29012345679012347
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,temporal,transformer,R0,60,4,42,,validation,class,distraction,recall,0.4895833333333333
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,temporal,transformer,R0,60,4,42,,validation,class,distraction,f1,0.3643410852713178
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,temporal,transformer,R0,60,4,42,,test,class,alert,precision,0.8949720670391061
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,temporal,transformer,R0,60,4,42,,test,class,alert,recall,0.8369905956112853
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,temporal,transformer,R0,60,4,42,,test,class,alert,f1,0.8650107991360692
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,temporal,transformer,R0,60,4,42,,test,class,distraction,precision,0.22
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,temporal,transformer,R0,60,4,42,,test,class,distraction,recall,0.3188405797101449
G2,reused_valid,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,temporal,transformer,R0,60,4,42,,test,class,distraction,f1,0.2603550295857988
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,validation,class,alert,precision,0.8989247311827957
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,validation,class,alert,recall,0.8368368368368369
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,validation,class,alert,f1,0.866770347330223
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,validation,class,distraction,precision,0.27555555555555555
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,validation,class,distraction,recall,0.4
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,validation,class,distraction,f1,0.3263157894736842
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,test,class,alert,precision,0.9325551232166018
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,test,class,alert,recall,0.6596330275229357
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,test,class,alert,f1,0.7727028479312198
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,test,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,test,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,test,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,test,class,distraction,precision,0.4570673712021136
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,test,class,distraction,recall,0.9202127659574468
G2,reused_valid,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_1__seed_42,temporal,lstm,R0,150,1,42,,test,class,distraction,f1,0.6107678729037952
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,validation,class,alert,precision,0.8964525407478428
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,validation,class,alert,recall,0.9359359359359359
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,validation,class,alert,f1,0.9157688540646425
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,validation,class,fatigue,precision,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,validation,class,fatigue,recall,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,validation,class,fatigue,f1,0.0
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,validation,class,distraction,precision,0.42857142857142855
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,validation,class,distraction,recall,0.3096774193548387
G2,reused_valid,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_1__seed_42,temporal,tcn,R0,150,1,42,,validation,class,distraction,f1,0.3595505617977528
