model,ablation,fold,subset,num_windows,accuracy,balanced_accuracy,macro_f1_present_classes,macro_f1_all_classes,present_classes,absent_classes,train_seconds,resumed_checkpoint,run_id,scope,paradigm,family,seed,representation,window_size_frames,balancing,fingerprint,source,pr_auc_status,event_metrics_status
random_forest,R0_flat,3,validation,1158,0.7797927461139896,0.5860752540510848,0.5796960557273867,0.5796960557273867,"[""attention"", ""distraction""]",[],3.8280218319996493,False,final__screening__feature__random_forest__r0_flat__w30__fold_3__seed_42,screening,feature,classical,42,R0_flat,30,none,fe412c00369b33b216c2d12fe7c06747416cb1f26c7e0bdcb486df33a09c4f64,new,pending_probability_support,pending_confirmation
random_forest,R0_flat,4,validation,1137,0.820580474934037,0.6289354641660201,0.6038381657694094,0.6038381657694094,"[""attention"", ""distraction""]",[],4.467320779000147,False,final__screening__feature__random_forest__r0_flat__w30__fold_4__seed_42,screening,feature,classical,42,R0_flat,30,none,1386f9974618fd719ceb8bfc4bc272b3d2fe1228408b15fb3840d4f3013d97ba,new,pending_probability_support,pending_confirmation
random_forest,R0_flat,1,validation,1180,0.8440677966101695,0.6069960314631306,0.6225207933461292,0.6225207933461292,"[""attention"", ""distraction""]",[],6.036348052999529,False,final__screening__feature__random_forest__r0_flat__w60__fold_1__seed_42,screening,feature,classical,42,R0_flat,60,none,c2d1d0a3c74cebe63b3a5ac74c0e2362c9dc45b570ad6c237106459c86fbc9d8,new,pending_probability_support,pending_confirmation
random_forest,R0_flat,2,validation,1173,0.8312020460358056,0.6037037037037037,0.5717715170735305,0.5717715170735305,"[""attention"", ""distraction""]",[],3.6049542440014193,False,final__screening__feature__random_forest__r0_flat__w60__fold_2__seed_42,screening,feature,classical,42,R0_flat,60,none,5b26c275dd25ea2a0a54bfb017c58a2cbff0bbf50cec59a60c8654695c8f27d5,new,pending_probability_support,pending_confirmation
random_forest,R0_flat,3,validation,1151,0.788879235447437,0.5891296330444403,0.5857412632467619,0.5857412632467619,"[""attention"", ""distraction""]",[],5.391374185999666,False,final__screening__feature__random_forest__r0_flat__w60__fold_3__seed_42,screening,feature,classical,42,R0_flat,60,none,a4fb4b9c72035128631a4b20ee81280cacb6066855fa75c72a7171d1908ab3f9,new,pending_probability_support,pending_confirmation
random_forest,R0_flat,4,validation,1125,0.8311111111111111,0.6388383644058904,0.6124909354604786,0.6124909354604786,"[""attention"", ""distraction""]",[],6.7059417349992145,False,final__screening__feature__random_forest__r0_flat__w60__fold_4__seed_42,screening,feature,classical,42,R0_flat,60,none,ddd2bd0cd82914542740cb7b9b3e6aea3a0938ca8947107fc70ccf4b301878e3,new,pending_probability_support,pending_confirmation
random_forest,R0_flat,1,validation,1155,0.8545454545454545,0.594065219065219,0.6122736064708985,0.6122736064708985,"[""attention"", ""distraction""]",[],8.697374094999759,False,final__screening__feature__random_forest__r0_flat__w150__fold_1__seed_42,screening,feature,classical,42,R0_flat,150,none,83742f389dd5fb627fb377506fc0730943e03151641b5f98b3b139bf4c70892e,new,pending_probability_support,pending_confirmation
random_forest,R0_flat,2,validation,1160,0.8413793103448276,0.614828288077606,0.5786348273792602,0.5786348273792602,"[""attention"", ""distraction""]",[],5.1157446230008645,False,final__screening__feature__random_forest__r0_flat__w150__fold_2__seed_42,screening,feature,classical,42,R0_flat,150,none,fba43049475995e665ffac11bc388bb8277d3ade576287da3910c4f2c219eb7a,new,pending_probability_support,pending_confirmation
random_forest,R0_flat,3,validation,1125,0.8026666666666666,0.5815769627689132,0.5824528200944267,0.5824528200944267,"[""attention"", ""distraction""]",[],7.996516433999204,False,final__screening__feature__random_forest__r0_flat__w150__fold_3__seed_42,screening,feature,classical,42,R0_flat,150,none,5678fe8bf16082fbe2b1d960708ebea70160ba76fb41f5e5b174cb33e4f548a3,new,pending_probability_support,pending_confirmation
random_forest,R0_flat,4,validation,1105,0.8253393665158371,0.6249491308644847,0.5941435175053142,0.5941435175053142,"[""attention"", ""distraction""]",[],10.50633684999957,False,final__screening__feature__random_forest__r0_flat__w150__fold_4__seed_42,screening,feature,classical,42,R0_flat,150,none,8c6d30a03f8d2afbecef2381bb4c41c5f7c199af31ade5b3022c71526028392f,new,pending_probability_support,pending_confirmation
