model,ablation,fold,subset,label,precision,recall,f1,support,run_id,generation,representation,window_size_frames,seed,balancing,scenario,strategy,configuration_id
svm,r0_flat,2,validation,alert,0.9301204819277108,0.7148148148148148,0.8083769633507853,1080,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,validation,fatigue,0.019230769230769232,0.058823529411764705,0.028985507246376812,17,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,validation,distraction,0.08934707903780069,0.34210526315789475,0.14168937329700274,76,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,test,alert,0.9259520451339915,0.8357733927434755,0.8785547005687521,1571,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,test,fatigue,,,,0,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,2,test,distraction,0.48118279569892475,0.6109215017064846,0.5383458646616541,293,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,validation,alert,0.8768844221105527,0.7079107505070994,0.7833894500561167,986,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,validation,fatigue,0.0,0.0,0.0,13,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,validation,distraction,0.18541033434650456,0.40131578947368424,0.25363825363825365,152,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,test,alert,0.9559082892416225,0.7929773226042429,0.8668532586965214,1367,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,test,fatigue,0.0,0.0,0.0,21,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,3,test,distraction,0.20238095238095238,0.6071428571428571,0.30357142857142855,112,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,validation,alert,0.9213197969543148,0.717391304347826,0.8066666666666666,1012,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,validation,fatigue,0.034482758620689655,0.11764705882352941,0.05333333333333334,17,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,validation,distraction,0.13620071684587814,0.3958333333333333,0.20266666666666666,96,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,test,alert,0.8824969400244798,0.7533960292580982,0.8128523111612176,957,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,test,fatigue,,,,0,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
svm,r0_flat,4,test,distraction,0.1493212669683258,0.2391304347826087,0.18384401114206128,138,G4__g4_c_weighted_sampling_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,weighted_sampling,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,validation,alert,0.9164556962025316,0.7140039447731755,0.802660753880266,1014,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,validation,fatigue,0.018779342723004695,1.0,0.03686635944700461,4,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,validation,distraction,0.3898305084745763,0.42592592592592593,0.40707964601769914,162,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,test,alert,0.9534883720930233,0.6029411764705882,0.7387387387387387,1088,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,test,fatigue,0.026058631921824105,0.11940298507462686,0.0427807486631016,67,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,1,test,distraction,0.5510204081632653,0.783641160949868,0.6470588235294118,379,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,validation,alert,0.9456018518518519,0.7564814814814815,0.8405349794238683,1080,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,validation,fatigue,0.05,0.23529411764705882,0.08247422680412371,17,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,validation,distraction,0.15283842794759825,0.4605263157894737,0.22950819672131148,76,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,test,alert,0.9409769335142469,0.8828771483131763,0.9110016420361248,1571,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,test,fatigue,,,,0,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,2,test,distraction,0.5956112852664577,0.6484641638225256,0.6209150326797386,293,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,validation,alert,0.8880208333333334,0.691683569979716,0.7776510832383124,986,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,validation,fatigue,0.05,0.38461538461538464,0.08849557522123894,13,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,validation,distraction,0.2508833922261484,0.46710526315789475,0.3264367816091954,152,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,test,alert,0.9664268585131894,0.8844184345281638,0.9236058059587471,1367,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,test,fatigue,0.05714285714285714,0.09523809523809523,0.07142857142857142,21,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,3,test,distraction,0.35046728971962615,0.6696428571428571,0.4601226993865031,112,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,4,validation,alert,0.9297163995067818,0.7450592885375494,0.8272078990674712,1012,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,4,validation,fatigue,0.029069767441860465,0.29411764705882354,0.05291005291005291,17,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,4,validation,distraction,0.30985915492957744,0.4583333333333333,0.3697478991596639,96,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,4,test,alert,0.9023485784919654,0.7628004179728317,0.8267270668176671,957,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,4,test,fatigue,,,,0,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
tcn,temporal_r0,4,test,distraction,0.21808510638297873,0.2971014492753623,0.25153374233128833,138,G4__g4_c_weighted_sampling_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,C,weighted_sampling,g4_c_weighted_sampling_w60
transformer,temporal_r0,1,validation,alert,0.9176954732510288,0.8928928928928929,0.9051243023845763,999,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_1__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,1,validation,fatigue,0.0,0.0,0.0,1,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_1__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,1,validation,distraction,0.41530054644808745,0.49032258064516127,0.44970414201183434,155,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_1__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,1,test,alert,0.914466737064414,0.7944954128440367,0.8502700049091801,1090,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_1__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,1,test,fatigue,0.0,0.0,0.0,62,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_1__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,1,test,distraction,0.5490533562822719,0.848404255319149,0.6666666666666666,376,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_1__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,2,validation,alert,0.9494324045407637,0.8566108007448789,0.9006363191385218,1074,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,2,validation,fatigue,0.0,0.0,0.0,12,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,2,validation,distraction,0.193717277486911,0.5,0.2792452830188679,74,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,2,test,alert,0.938985228002569,0.9371794871794872,0.9380814886108437,1560,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,2,test,fatigue,,,,0,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,2,test,distraction,0.6549295774647887,0.6619217081850534,0.6584070796460177,281,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,3,validation,alert,0.9013605442176871,0.8204334365325078,0.8589951377633711,969,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,3,validation,fatigue,0.0,0.0,0.0,11,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,3,validation,distraction,0.2839506172839506,0.47586206896551725,0.3556701030927835,145,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,3,test,alert,0.9488510007412898,0.9377289377289377,0.9432571849668386,1365,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,3,test,fatigue,0.0,0.0,0.0,22,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,3,test,distraction,0.3888888888888889,0.5283018867924528,0.448,106,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,4,validation,alert,0.9323467230443975,0.8802395209580839,0.9055441478439425,1002,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,4,validation,fatigue,0.0,0.0,0.0,12,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,4,validation,distraction,0.24528301886792453,0.42857142857142855,0.312,91,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,4,test,alert,0.8864864864864865,0.8668076109936576,0.8765366114377339,946,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,4,test,fatigue,,,,0,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
transformer,temporal_r0,4,test,distraction,0.16556291390728478,0.19230769230769232,0.17793594306049823,130,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,R0,150,42,,D,augmentation,g4_d_augmentation_w150
lstm,temporal_r0,1,validation,alert,0.8933074684772065,0.908284023668639,0.9007334963325183,1014,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,1,validation,fatigue,0.0,0.0,0.0,4,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,1,validation,distraction,0.37583892617449666,0.345679012345679,0.36012861736334406,162,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,1,test,alert,0.8645621181262729,0.7803308823529411,0.8202898550724638,1088,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,1,test,fatigue,0.0,0.0,0.0,67,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,1,test,distraction,0.5054347826086957,0.7361477572559367,0.5993555316863588,379,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,2,validation,alert,0.939,0.8694444444444445,0.9028846153846154,1080,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,2,validation,fatigue,0.0,0.0,0.0,17,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,2,validation,distraction,0.18497109826589594,0.42105263157894735,0.2570281124497992,76,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,2,test,alert,0.9314802844214609,0.9172501591343094,0.9243104554201411,1571,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,2,test,fatigue,,,,0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,2,test,distraction,0.5899053627760252,0.6382252559726962,0.6131147540983607,293,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,3,validation,alert,0.8876889848812095,0.8336713995943205,0.8598326359832636,986,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,3,validation,fatigue,0.0,0.0,0.0,13,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,3,validation,distraction,0.27111111111111114,0.40131578947368424,0.32360742705570295,152,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,3,test,alert,0.9483532934131736,0.9268471104608632,0.9374768775434702,1367,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,3,test,fatigue,0.0,0.0,0.0,21,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,3,test,distraction,0.3780487804878049,0.5535714285714286,0.4492753623188406,112,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,4,validation,alert,0.9278794402583423,0.8517786561264822,0.8882019577537352,1012,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,4,validation,fatigue,0.0,0.0,0.0,17,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,4,validation,distraction,0.23469387755102042,0.4791666666666667,0.3150684931506849,96,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,4,test,alert,0.8968347010550997,0.799373040752351,0.8453038674033149,957,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,4,test,fatigue,,,,0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
lstm,temporal_r0,4,test,distraction,0.2066115702479339,0.36231884057971014,0.2631578947368421,138,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,1,validation,alert,0.8969276511397423,0.8925049309664694,0.8947108255066732,1014,G4__g4_d_augmentation_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,1,validation,fatigue,0.18181818181818182,0.5,0.26666666666666666,4,G4__g4_d_augmentation_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,1,validation,distraction,0.36875,0.36419753086419754,0.36645962732919257,162,G4__g4_d_augmentation_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,1,test,alert,0.8754681647940075,0.859375,0.8673469387755102,1088,G4__g4_d_augmentation_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,1,test,fatigue,0.0,0.0,0.0,67,G4__g4_d_augmentation_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,1,test,distraction,0.5882352941176471,0.712401055408971,0.6443914081145584,379,G4__g4_d_augmentation_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,validation,alert,0.9380165289256198,0.8407407407407408,0.88671875,1080,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,validation,fatigue,0.03125,0.058823529411764705,0.04081632653061224,17,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,validation,distraction,0.17341040462427745,0.39473684210526316,0.24096385542168675,76,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,test,alert,0.9235793598954931,0.9000636537237429,0.9116698903932946,1571,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,test,fatigue,,,,0,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,test,distraction,0.5777027027027027,0.5836177474402731,0.5806451612903226,293,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,validation,alert,0.8824175824175824,0.8144016227180527,0.8470464135021097,986,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,validation,fatigue,0.0,0.0,0.0,13,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,validation,distraction,0.252212389380531,0.375,0.30158730158730157,152,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,test,alert,0.9532258064516129,0.8646671543525969,0.906789413118527,1367,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,test,fatigue,0.0,0.0,0.0,21,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,test,distraction,0.2620967741935484,0.5803571428571429,0.3611111111111111,112,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,validation,alert,0.9260485651214128,0.8290513833992095,0.8748696558915537,1012,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,validation,fatigue,0.030303030303030304,0.058823529411764705,0.04,17,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,validation,distraction,0.21505376344086022,0.4166666666666667,0.28368794326241137,96,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,test,alert,0.8979118329466357,0.8087774294670846,0.8510170423309511,957,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,test,fatigue,,,,0,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,test,distraction,0.22926829268292684,0.34057971014492755,0.27405247813411077,138,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,validation,alert,0.9014925373134328,0.893491124260355,0.8974739970282318,1014,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,validation,fatigue,0.0,0.0,0.0,4,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,validation,distraction,0.38285714285714284,0.41358024691358025,0.39762611275964393,162,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,test,alert,0.907520325203252,0.8207720588235294,0.861969111969112,1088,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,test,fatigue,0.0,0.0,0.0,67,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,test,distraction,0.5909090909090909,0.8575197889182058,0.6996770721205597,379,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,validation,alert,0.9346590909090909,0.9138888888888889,0.9241573033707865,1080,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
