video_id,frame_index,timestamp_seconds,state,ear,mar,pitch,yaw,roll,face_detected,pose_detected
video_01,5127,272.966,distraction,,,,,,0,1
video_01,5128,272.999,distraction,,,,,,0,1
video_01,5129,273.033,distraction,,,,,,0,1
video_01,5130,273.066,distraction,,,,,,0,1
video_01,5131,273.099,distraction,,,,,,0,1
video_01,5132,273.133,distraction,,,,,,0,1
video_01,5133,273.166,distraction,,,,,,0,1
video_01,5134,273.199,distraction,,,,,,0,1
video_01,5135,273.233,distraction,,,,,,0,1
video_01,5136,273.266,distraction,,,,,,0,1
video_01,5137,273.299,distraction,,,,,,0,1
video_01,5138,273.333,distraction,,,,,,0,1
video_01,5139,273.366,distraction,,,,,,0,1
video_01,5140,273.399,distraction,,,,,,0,1
video_01,5141,273.433,distraction,,,,,,0,1
video_01,5142,273.466,distraction,,,,,,0,1
video_01,5143,273.499,distraction,,,,,,0,1
video_01,5144,273.533,distraction,,,,,,0,1
video_01,5145,273.566,distraction,,,,,,0,1
video_01,5146,273.599,distraction,,,,,,0,1
video_01,5147,273.633,distraction,,,,,,0,1
video_01,5148,273.666,distraction,,,,,,0,1
video_01,5149,273.699,distraction,,,,,,0,1
video_01,5150,273.733,distraction,,,,,,0,1
video_01,5151,273.766,distraction,,,,,,0,1
video_01,5152,273.799,distraction,,,,,,0,1
video_01,5153,273.833,distraction,,,,,,0,1
video_01,5154,273.866,distraction,,,,,,0,1
video_01,5155,273.899,distraction,,,,,,0,1
video_01,5156,273.933,distraction,,,,,,0,1
video_01,5157,273.966,distraction,,,,,,0,1
video_01,5158,273.999,distraction,,,,,,0,1
video_01,5159,274.033,distraction,,,,,,0,1
video_01,5160,274.066,distraction,,,,,,0,1
video_01,5161,274.099,distraction,,,,,,0,1
video_01,5162,274.133,distraction,,,,,,0,1
video_01,5163,274.166,distraction,,,,,,0,1
video_01,5164,274.199,distraction,,,,,,0,1
video_01,5165,274.233,distraction,,,,,,0,1
video_01,5166,274.266,distraction,,,,,,0,1
video_01,5167,274.299,distraction,,,,,,0,1
video_01,5168,274.333,distraction,,,,,,0,1
video_01,5169,274.366,distraction,,,,,,0,1
video_01,5170,274.399,distraction,,,,,,0,1
video_01,5171,274.433,distraction,,,,,,0,1
video_01,5172,274.466,distraction,,,,,,0,1
video_01,5173,274.499,distraction,,,,,,0,1
video_01,5174,274.533,distraction,,,,,,0,1
video_01,5175,274.566,distraction,,,,,,0,1
video_01,5176,274.599,distraction,,,,,,0,1
video_01,5177,274.633,distraction,,,,,,0,1
video_01,5178,274.666,distraction,,,,,,0,1
video_01,5179,274.699,distraction,,,,,,0,1
video_01,5180,274.733,distraction,,,,,,0,1
video_01,5181,274.766,distraction,,,,,,0,1
video_01,5182,274.799,distraction,,,,,,0,1
video_01,5183,274.833,distraction,,,,,,0,1
video_01,5184,274.866,distraction,,,,,,0,1
video_01,5185,274.899,distraction,,,,,,0,1
video_01,5186,274.933,distraction,,,,,,0,1
video_01,5187,274.966,distraction,,,,,,0,1
video_01,5188,274.999,distraction,,,,,,0,1
video_01,5189,275.033,distraction,,,,,,0,1
video_01,5190,275.066,distraction,,,,,,0,1
video_01,5191,275.099,distraction,,,,,,0,1
video_01,5192,275.133,distraction,,,,,,0,1
video_01,5193,275.166,distraction,,,,,,0,1
video_01,5194,275.199,distraction,,,,,,0,1
video_01,5195,275.233,distraction,,,,,,0,1
video_01,5196,275.266,distraction,,,,,,0,1
video_01,5197,275.299,distraction,,,,,,0,1
video_01,5198,275.333,distraction,,,,,,0,1
video_01,5199,275.366,distraction,,,,,,0,1
video_01,5200,275.399,distraction,,,,,,0,1
video_01,5201,275.433,distraction,,,,,,0,1
video_01,5202,275.466,distraction,,,,,,0,1
video_01,5203,275.499,distraction,,,,,,0,1
video_01,5204,275.533,distraction,,,,,,0,1
video_01,5205,275.566,distraction,,,,,,0,1
video_01,5206,275.599,distraction,,,,,,0,1
video_01,5207,275.633,distraction,,,,,,0,1
video_01,5208,275.666,distraction,,,,,,0,1
video_01,5209,275.699,distraction,,,,,,0,1
video_01,5210,275.733,distraction,,,,,,0,1
video_01,5211,275.766,distraction,,,,,,0,1
video_01,5212,275.799,distraction,,,,,,0,1
video_01,5213,275.833,distraction,,,,,,0,1
video_01,5214,275.866,distraction,,,,,,0,1
video_01,5215,275.899,distraction,,,,,,0,1
video_01,5216,275.933,distraction,,,,,,0,1
video_01,5217,275.966,distraction,,,,,,0,1
video_01,5218,275.999,distraction,,,,,,0,1
video_01,5219,276.033,distraction,,,,,,0,1
video_01,5220,276.066,distraction,,,,,,0,1
video_01,5221,276.099,distraction,,,,,,0,1
video_01,5222,276.133,distraction,,,,,,0,1
video_01,5223,276.166,distraction,,,,,,0,1
video_01,5224,276.199,distraction,,,,,,0,1
video_01,5225,276.233,distraction,,,,,,0,1
video_01,5226,276.266,distraction,,,,,,0,1
video_01,5227,276.299,distraction,,,,,,0,1
video_01,5228,276.333,distraction,,,,,,0,1
video_01,5229,276.399,distraction,,,,,,0,1
video_01,5230,276.466,distraction,,,,,,0,1
video_01,5231,276.533,distraction,,,,,,0,1
video_01,5232,276.599,distraction,,,,,,0,1
video_01,5233,276.666,distraction,,,,,,0,1
video_01,5234,276.733,distraction,,,,,,0,1
video_01,5235,276.799,distraction,,,,,,0,1
video_01,5236,276.866,distraction,,,,,,0,1
video_01,5237,276.933,distraction,,,,,,0,1
video_01,5238,276.999,distraction,,,,,,0,1
video_01,5239,277.066,distraction,,,,,,0,1
video_01,5240,277.133,distraction,,,,,,0,1
video_01,5241,277.199,distraction,,,,,,0,1
video_01,5242,277.266,distraction,,,,,,0,1
video_01,5243,277.333,distraction,,,,,,0,1
video_01,5244,277.399,distraction,,,,,,0,1
video_01,5245,277.466,distraction,,,,,,0,1
video_01,5246,277.533,distraction,,,,,,0,1
video_01,5247,277.599,distraction,,,,,,0,1
video_01,5248,277.666,distraction,,,,,,0,1
video_01,5249,277.733,distraction,,,,,,0,1
video_01,5250,277.799,distraction,,,,,,0,1
video_01,5251,277.866,distraction,,,,,,0,1
video_01,5252,277.933,distraction,,,,,,0,1
video_01,5253,277.999,distraction,,,,,,0,1
video_01,5254,278.066,distraction,,,,,,0,1
video_01,5255,278.133,distraction,0.3053443853,0.03833162018,13.83977586,28.65881096,-136.5877252,1,1
video_01,5256,278.199,distraction,,,,,,0,1
video_01,5257,278.266,distraction,,,,,,0,1
video_01,5258,278.333,distraction,0.2537190858,0.01376935804,4.760214525,11.96521895,-150.4234874,1,1
video_01,5259,278.399,distraction,0.2227807146,0.01716658273,4.376084902,12.43407841,-145.1398287,1,1
video_01,5260,278.466,distraction,0.2518277228,0.02046681831,11.7044426,12.35201565,-147.4971661,1,1
video_01,5261,278.533,distraction,0.1750774249,0.01586797196,9.090714021,8.986712348,-151.3760651,1,1
video_01,5262,278.599,distraction,0.1791878886,0.01364933518,6.524461538,7.522567277,-152.8408101,1,1
video_01,5263,278.666,distraction,0.2081084944,0.009233094204,9.027987287,6.961795521,-152.319838,1,1
video_01,5264,278.733,distraction,0.2448132864,0.009811403996,12.30479284,9.954849607,-147.492864,1,1
video_01,5265,278.799,distraction,0.2605495761,0.02499199477,11.18326055,8.632996661,-148.1728034,1,1
video_01,5266,278.866,distraction,0.2422033631,0.01050464543,7.405203994,7.252223017,-153.2387378,1,1
video_01,5267,278.933,distraction,0.2382878049,0.05128254809,13.60882011,9.751156784,-147.3029042,1,1
video_01,5268,278.999,distraction,0.2282100289,0.05603661457,1.734098157,7.729644602,-150.7324128,1,1
video_01,5269,279.066,distraction,0.2847534743,0.008360881907,8.924581792,10.83355076,-142.48133,1,1
video_01,5270,279.133,distraction,,,,,,0,1
video_01,5271,279.199,distraction,,,,,,0,1
video_01,5272,279.266,distraction,,,,,,0,1
video_01,5273,279.333,distraction,,,,,,0,1
video_01,5274,279.399,distraction,,,,,,0,1
video_01,5275,279.466,distraction,,,,,,0,1
video_01,5276,279.533,distraction,,,,,,0,1
video_01,5277,279.599,distraction,,,,,,0,1
video_01,5278,279.666,distraction,,,,,,0,1
video_01,5279,279.733,distraction,,,,,,0,1
video_01,5280,279.799,distraction,,,,,,0,1
video_01,5281,279.866,distraction,0.1666366695,0.008504628795,2.877548997,14.0929591,-152.1100219,1,1
video_01,5282,279.933,distraction,0.1535663783,0.01075878825,4.150099268,20.03738462,-146.3623348,1,1
video_01,5283,279.999,distraction,0.2246531421,0.0593147674,0.5270397438,19.14249139,-147.2092632,1,1
video_01,5284,280.066,distraction,0.2296684328,0.05398617442,-14.40554957,14.44313982,-162.2368992,1,1
video_01,5285,280.133,distraction,0.2642397555,0.01749345208,-21.00556417,13.82310767,-162.9438038,1,1
video_01,5286,280.199,distraction,0.2093205104,0.005144384563,-16.34626214,15.48585675,-163.3697024,1,1
video_01,5287,280.266,distraction,0.241410879,0.03114644421,-17.32704122,16.31191661,-163.6069197,1,1
video_01,5288,280.333,distraction,,,,,,0,1
video_01,5289,280.399,distraction,,,,,,0,1
video_01,5290,280.466,distraction,,,,,,0,1
video_01,5291,280.533,distraction,,,,,,0,1
video_01,5292,280.599,distraction,,,,,,0,1
video_01,5293,280.666,distraction,,,,,,0,1
video_01,5294,280.733,distraction,,,,,,0,1
video_01,5295,280.799,distraction,,,,,,0,1
video_01,5296,280.866,distraction,,,,,,0,1
video_01,5297,280.933,distraction,,,,,,0,1
video_01,5298,280.999,distraction,,,,,,0,1
video_01,5299,281.066,distraction,,,,,,0,1
video_01,5300,281.133,distraction,,,,,,0,1
video_01,5301,281.199,distraction,,,,,,0,1
video_01,5302,281.266,distraction,,,,,,0,1
video_01,5303,281.333,distraction,,,,,,0,1
video_01,5304,281.399,distraction,,,,,,0,1
video_01,5305,281.466,distraction,,,,,,0,1
video_01,5306,281.533,distraction,,,,,,0,1
video_01,5307,281.599,distraction,,,,,,0,1
video_01,5308,281.666,distraction,,,,,,0,1
video_01,5309,281.733,distraction,,,,,,0,1
video_01,5310,281.799,distraction,,,,,,0,1
video_01,5311,281.866,distraction,,,,,,0,1
video_01,5312,281.933,distraction,,,,,,0,1
video_01,5313,281.999,distraction,,,,,,0,1
video_01,5314,282.066,distraction,,,,,,0,1
video_01,5315,282.133,distraction,,,,,,0,1
video_01,5316,282.199,distraction,,,,,,0,1
video_01,5317,282.266,distraction,,,,,,0,1
video_01,5318,282.333,distraction,,,,,,0,1
video_01,5319,282.399,distraction,,,,,,0,1
video_01,5320,282.466,distraction,,,,,,0,1
video_01,5321,282.533,distraction,,,,,,0,1
video_01,5322,282.599,distraction,,,,,,0,1
video_01,5323,282.666,distraction,,,,,,0,1
video_01,5324,282.733,distraction,,,,,,0,1
video_01,5325,282.799,distraction,,,,,,0,1
video_01,5326,282.866,distraction,,,,,,0,1
video_01,5327,282.933,distraction,,,,,,0,1
video_01,5328,282.999,distraction,,,,,,0,1
video_01,5329,283.066,distraction,,,,,,0,1
video_01,5330,283.133,distraction,,,,,,0,1
video_01,5331,283.199,distraction,,,,,,0,1
video_01,5332,283.266,distraction,,,,,,0,1
video_01,5333,283.333,distraction,,,,,,0,1
video_01,5334,283.399,distraction,,,,,,0,1
video_01,5335,283.466,distraction,,,,,,0,1
video_01,5336,283.533,distraction,,,,,,0,1
video_01,5337,283.599,distraction,,,,,,0,1
video_01,5338,283.666,distraction,,,,,,0,1
video_01,5339,283.733,distraction,,,,,,0,1
video_01,5340,283.799,distraction,,,,,,0,1
video_01,5341,283.866,distraction,,,,,,0,1
video_01,5342,283.933,distraction,,,,,,0,1
video_01,5343,283.999,distraction,,,,,,0,1
video_01,5344,284.066,distraction,,,,,,0,1
video_01,5345,284.133,distraction,,,,,,0,1
video_01,5346,284.199,distraction,,,,,,0,1
video_01,5347,284.266,distraction,,,,,,0,1
video_01,5348,284.333,distraction,,,,,,0,1
video_01,5349,284.399,distraction,,,,,,0,1
video_01,5350,284.466,distraction,,,,,,0,1
video_01,5351,284.533,distraction,,,,,,0,1
video_01,5352,284.599,distraction,,,,,,0,1
video_01,5353,284.666,distraction,,,,,,0,1
video_01,5354,284.733,distraction,,,,,,0,1
video_01,5355,284.799,distraction,,,,,,0,1
video_01,5356,284.866,distraction,,,,,,0,1
video_01,5357,284.933,distraction,,,,,,0,1
video_01,5358,284.999,distraction,,,,,,0,1
video_01,5359,285.066,distraction,,,,,,0,1
video_01,5360,285.133,distraction,,,,,,0,1
video_01,5361,285.199,distraction,,,,,,0,1
video_01,5362,285.266,distraction,,,,,,0,1
video_01,5363,285.333,distraction,,,,,,0,1
video_01,5364,285.399,distraction,,,,,,0,1
video_01,5365,285.466,distraction,,,,,,0,1
video_01,5366,285.533,distraction,,,,,,0,1
video_01,5367,285.599,distraction,,,,,,0,1
video_01,5368,285.666,distraction,,,,,,0,1
video_01,5369,285.733,distraction,,,,,,0,1
video_01,5370,285.799,distraction,,,,,,0,1
video_01,5371,285.866,distraction,,,,,,0,1
video_01,5372,285.933,distraction,,,,,,0,1
video_01,5373,285.999,distraction,,,,,,0,1
video_01,5374,286.066,distraction,,,,,,0,1
video_01,5375,286.133,distraction,,,,,,0,1
video_01,5376,286.199,distraction,,,,,,0,1
video_01,5377,286.266,distraction,,,,,,0,1
video_01,5378,286.333,distraction,,,,,,0,1
video_01,5379,286.399,distraction,,,,,,0,1
video_01,5380,286.466,distraction,,,,,,0,1
video_01,5381,286.533,distraction,,,,,,0,1
video_01,5382,286.599,distraction,,,,,,0,1
video_01,5383,286.666,distraction,,,,,,0,1
video_01,5384,286.733,distraction,,,,,,0,1
video_01,5385,286.799,distraction,,,,,,0,1
video_01,5386,286.866,distraction,,,,,,0,1
video_01,5387,286.933,distraction,,,,,,0,1
video_01,5388,286.999,distraction,,,,,,0,1
video_01,5389,287.066,distraction,,,,,,0,1
video_01,5390,287.133,distraction,,,,,,0,1
video_01,5391,287.199,distraction,,,,,,0,1
video_01,5392,287.266,distraction,,,,,,0,1
video_01,5393,287.333,distraction,,,,,,0,1
video_01,5394,287.399,distraction,,,,,,0,1
video_01,5395,287.466,distraction,,,,,,0,1
video_01,5396,287.533,distraction,,,,,,0,1
video_01,5397,287.599,distraction,,,,,,0,1
video_01,5398,287.666,distraction,,,,,,0,1
video_01,5399,287.733,distraction,,,,,,0,1
video_01,5400,287.799,distraction,,,,,,0,1
video_01,5401,287.866,distraction,,,,,,0,1
video_01,5402,287.933,distraction,,,,,,0,1
video_01,5403,287.999,distraction,,,,,,0,1
video_01,5404,288.066,distraction,,,,,,0,1
video_01,5405,288.133,distraction,,,,,,0,1
video_01,5406,288.199,distraction,,,,,,0,1
video_01,5407,288.266,distraction,,,,,,0,1
video_01,5408,288.333,distraction,,,,,,0,1
video_01,5409,288.399,distraction,,,,,,0,1
video_01,5410,288.466,distraction,,,,,,0,1
video_01,5411,288.533,distraction,,,,,,0,1
video_01,5412,288.599,distraction,,,,,,0,1
video_01,5413,288.666,distraction,,,,,,0,1
video_01,5414,288.733,distraction,,,,,,0,1
video_01,5415,288.799,distraction,,,,,,0,1
video_01,5416,288.866,distraction,,,,,,0,1
video_01,5417,288.933,distraction,,,,,,0,1
video_01,5418,288.999,distraction,,,,,,0,1
video_01,5419,289.066,distraction,,,,,,0,1
video_01,5420,289.133,distraction,,,,,,0,1
video_01,5421,289.199,distraction,,,,,,0,1
video_01,5422,289.266,distraction,,,,,,0,1
video_01,5423,289.333,distraction,,,,,,0,1
video_01,5424,289.399,distraction,,,,,,0,1
video_01,5425,289.466,distraction,,,,,,0,1
video_01,5426,289.533,distraction,,,,,,0,1
video_01,5427,289.599,distraction,,,,,,0,1
video_01,5428,289.666,distraction,,,,,,0,1
video_01,5429,289.733,distraction,,,,,,0,1
video_01,5430,289.799,distraction,,,,,,0,1
video_01,5431,289.866,distraction,,,,,,0,1
video_01,5432,289.933,distraction,,,,,,0,1
video_01,5433,289.999,distraction,,,,,,0,1
video_01,5434,290.066,distraction,,,,,,0,1
video_01,5435,290.133,distraction,,,,,,0,1
video_01,5436,290.199,distraction,,,,,,0,1
video_01,5437,290.266,distraction,,,,,,0,1
video_01,5438,290.333,distraction,,,,,,0,1
video_01,5439,290.399,distraction,,,,,,0,1
video_01,5440,290.466,distraction,,,,,,0,1
video_01,5441,290.533,distraction,,,,,,0,1
video_01,5442,290.599,distraction,,,,,,0,1
video_01,5443,290.666,distraction,,,,,,0,1
video_01,5444,290.733,distraction,,,,,,0,1
video_01,5445,290.799,distraction,,,,,,0,1
video_01,5446,290.866,distraction,,,,,,0,1
video_01,5447,290.933,distraction,,,,,,0,1
video_01,5448,290.999,distraction,,,,,,0,1
video_01,5449,291.066,distraction,,,,,,0,1
video_01,5450,291.133,distraction,,,,,,0,1
video_01,5451,291.199,distraction,,,,,,0,1
video_01,5452,291.266,distraction,,,,,,0,1
video_01,5453,291.333,distraction,,,,,,0,1
video_01,5454,291.399,distraction,,,,,,0,1
video_01,5455,291.466,distraction,,,,,,0,1
video_01,5456,291.533,distraction,,,,,,0,1
video_01,5457,291.599,distraction,,,,,,0,1
video_01,5458,291.666,distraction,,,,,,0,1
video_01,5459,291.733,distraction,,,,,,0,1
video_01,5460,291.799,distraction,,,,,,0,1
video_01,5461,291.866,distraction,,,,,,0,1
video_01,5462,291.933,distraction,,,,,,0,1
video_01,5463,291.999,distraction,,,,,,0,1
video_01,5464,292.066,distraction,,,,,,0,1
video_01,5465,292.133,distraction,,,,,,0,1
video_01,5466,292.199,distraction,,,,,,0,1
video_01,5467,292.266,distraction,,,,,,0,1
video_01,5468,292.333,distraction,,,,,,0,1
video_01,5469,292.399,distraction,,,,,,0,1
video_01,5470,292.466,distraction,,,,,,0,1
video_01,5471,292.533,distraction,,,,,,0,1
video_01,5472,292.599,distraction,,,,,,0,1
video_01,5473,292.666,distraction,,,,,,0,1
video_01,5474,292.733,distraction,,,,,,0,1
video_01,5475,292.799,distraction,,,,,,0,1
video_01,5476,292.866,distraction,,,,,,0,1
video_01,5477,292.933,distraction,,,,,,0,1
video_01,5478,292.999,distraction,,,,,,0,1
video_01,5479,293.066,distraction,,,,,,0,1
video_01,5480,293.133,distraction,,,,,,0,1
video_01,5481,293.199,distraction,,,,,,0,1
video_01,5482,293.266,distraction,,,,,,0,1
video_01,5483,293.333,distraction,,,,,,0,1
video_01,5484,293.399,distraction,,,,,,0,1
video_01,5485,293.466,distraction,,,,,,0,1
video_01,5486,293.533,distraction,,,,,,0,1
video_01,5487,293.599,distraction,,,,,,0,1
video_01,5488,293.666,distraction,,,,,,0,1
video_01,5489,293.733,distraction,,,,,,0,1
video_01,5490,293.799,distraction,,,,,,0,1
video_01,5491,293.866,distraction,,,,,,0,1
video_01,5492,293.933,distraction,,,,,,0,1
video_01,5493,293.999,distraction,,,,,,0,1
video_01,5494,294.066,distraction,,,,,,0,1
video_01,5495,294.133,distraction,,,,,,0,1
video_01,5496,294.199,distraction,,,,,,0,1
video_01,5497,294.266,distraction,,,,,,0,1
video_01,5498,294.333,distraction,,,,,,0,1
video_01,5499,294.399,distraction,,,,,,0,1
video_01,5500,294.466,distraction,,,,,,0,1
video_01,5501,294.533,distraction,,,,,,0,1
video_01,5502,294.599,distraction,,,,,,0,1
video_01,5503,294.666,distraction,,,,,,0,1
video_01,5504,294.733,distraction,,,,,,0,1
video_01,5505,294.799,distraction,,,,,,0,1
video_01,5506,294.866,distraction,,,,,,0,1
video_01,5507,294.933,distraction,,,,,,0,1
video_01,5508,294.999,distraction,,,,,,0,1
video_01,5509,295.066,distraction,,,,,,0,1
video_01,5510,295.133,distraction,,,,,,0,1
video_01,5511,295.199,distraction,,,,,,0,1
video_01,5512,295.266,distraction,,,,,,0,1
video_01,5513,295.333,distraction,,,,,,0,1
video_01,5514,295.399,distraction,,,,,,0,1
video_01,5515,295.466,distraction,,,,,,0,1
video_01,5516,295.533,distraction,,,,,,0,1
video_01,5517,295.599,distraction,,,,,,0,1
video_01,5518,295.666,distraction,,,,,,0,1
video_01,5519,295.733,distraction,,,,,,0,1
video_01,5520,295.799,distraction,,,,,,0,1
video_01,5521,295.866,distraction,,,,,,0,1
video_01,5522,295.933,distraction,,,,,,0,1
video_01,5523,295.999,distraction,,,,,,0,1
video_01,5524,296.066,distraction,,,,,,0,1
video_01,5525,296.133,distraction,,,,,,0,1
video_01,5526,296.199,distraction,,,,,,0,1
video_01,5527,296.266,distraction,,,,,,0,1
video_01,5528,296.333,distraction,,,,,,0,1
video_01,5529,296.399,distraction,,,,,,0,1
video_01,5530,296.466,distraction,,,,,,0,1
video_01,5531,296.533,distraction,,,,,,0,1
video_01,5532,296.599,distraction,,,,,,0,1
video_01,5533,296.666,distraction,,,,,,0,1
video_01,5534,296.733,distraction,,,,,,0,1
video_01,5535,296.799,distraction,,,,,,0,1
video_01,5536,296.866,distraction,,,,,,0,1
video_01,5537,296.933,distraction,,,,,,0,1
video_01,5538,296.999,distraction,,,,,,0,1
video_01,5539,297.066,distraction,,,,,,0,1
video_01,5540,297.133,distraction,,,,,,0,1
video_01,5541,297.199,distraction,,,,,,0,1
video_01,5542,297.266,distraction,,,,,,0,1
video_01,5543,297.333,distraction,,,,,,0,1
video_01,5544,297.399,distraction,,,,,,0,1
video_01,5545,297.466,distraction,,,,,,0,1
video_01,5546,297.533,distraction,,,,,,0,1
video_01,5547,297.599,distraction,,,,,,0,1
video_01,5548,297.666,distraction,,,,,,0,1
video_01,5549,297.733,distraction,,,,,,0,1
video_01,5550,297.799,distraction,,,,,,0,1
video_01,5551,297.866,distraction,,,,,,0,1
video_01,5552,297.933,distraction,,,,,,0,1
video_01,5553,297.999,distraction,,,,,,0,1
video_01,5554,298.066,distraction,,,,,,0,1
video_01,5555,298.133,distraction,,,,,,0,1
video_01,5556,298.199,distraction,,,,,,0,1
video_01,5557,298.266,distraction,,,,,,0,1
video_01,5558,298.333,distraction,,,,,,0,1
video_01,5559,298.399,distraction,,,,,,0,1
video_01,5560,298.466,distraction,,,,,,0,1
video_01,5561,298.533,distraction,,,,,,0,1
video_01,5562,298.599,distraction,,,,,,0,1
video_01,5563,298.666,distraction,,,,,,0,1
video_01,5564,298.733,distraction,,,,,,0,1
video_01,5565,298.799,distraction,,,,,,0,1
video_01,5566,298.866,distraction,,,,,,0,1
video_01,5567,298.933,distraction,,,,,,0,1
video_01,5568,298.999,distraction,,,,,,0,1
video_01,5569,299.066,distraction,,,,,,0,1
video_01,5570,299.133,distraction,,,,,,0,1
video_01,5571,299.199,distraction,,,,,,0,1
video_01,5572,299.266,distraction,,,,,,0,1
video_01,5573,299.333,distraction,,,,,,0,1
video_01,5574,299.399,distraction,,,,,,0,1
video_01,5575,299.466,distraction,,,,,,0,1
video_01,5576,299.533,distraction,,,,,,0,1
video_01,5577,299.599,distraction,,,,,,0,1
video_01,5578,299.666,distraction,,,,,,0,1
video_01,5579,299.733,distraction,,,,,,0,1
video_01,5580,299.799,distraction,,,,,,0,1
video_01,5581,299.866,distraction,,,,,,0,1
video_01,5582,299.933,distraction,,,,,,0,1
video_01,5583,299.999,distraction,,,,,,0,1
video_01,5584,300.066,distraction,,,,,,0,1
video_01,5585,300.133,distraction,,,,,,0,1
video_01,5586,300.199,distraction,,,,,,0,1
video_01,5587,300.266,distraction,,,,,,0,1
video_01,5588,300.333,distraction,,,,,,0,1
video_01,5589,300.399,distraction,,,,,,0,1
video_01,5590,300.466,distraction,,,,,,0,1
video_01,5591,300.533,distraction,,,,,,0,1
video_01,5592,300.599,distraction,,,,,,0,1
video_01,5593,300.666,distraction,,,,,,0,1
video_01,5594,300.733,distraction,,,,,,0,1
video_01,5595,300.799,distraction,,,,,,0,1
video_01,5596,300.866,distraction,,,,,,0,1
video_01,5597,300.933,distraction,,,,,,0,1
video_01,5598,300.999,distraction,,,,,,0,1
video_01,5599,301.066,distraction,,,,,,0,1
video_01,5600,301.133,distraction,,,,,,0,1
video_01,5601,301.199,distraction,,,,,,0,1
video_01,5602,301.266,distraction,,,,,,0,1
video_01,5603,301.333,distraction,,,,,,0,1
video_01,5604,301.399,distraction,,,,,,0,1
video_01,5605,301.466,distraction,,,,,,0,1
video_01,5606,301.533,distraction,,,,,,0,1
video_01,5607,301.599,distraction,,,,,,0,1
video_01,5608,301.666,distraction,,,,,,0,1
video_01,5609,301.733,distraction,,,,,,0,1
video_01,5610,301.799,distraction,,,,,,0,1
video_01,5611,301.866,distraction,,,,,,0,1
video_01,5612,301.933,distraction,,,,,,0,1
video_01,5613,301.999,distraction,,,,,,0,1
video_01,5614,302.066,distraction,,,,,,0,1
video_01,5615,302.133,distraction,,,,,,0,1
video_01,5616,302.199,distraction,,,,,,0,1
video_01,5617,302.266,distraction,,,,,,0,1
video_01,5618,302.333,distraction,,,,,,0,1
video_01,5619,302.399,distraction,,,,,,0,1
video_01,5620,302.466,distraction,,,,,,0,1
video_01,5621,302.533,distraction,,,,,,0,1
video_01,5622,302.599,distraction,,,,,,0,1
video_01,5623,302.666,distraction,,,,,,0,1
video_01,5624,302.733,distraction,,,,,,0,1
video_01,5625,302.799,distraction,,,,,,0,1
video_01,5626,302.866,distraction,,,,,,0,1
video_01,5627,302.933,distraction,,,,,,0,1
video_01,5628,302.999,distraction,,,,,,0,1
video_01,5629,303.066,distraction,,,,,,0,1
video_01,5630,303.133,distraction,,,,,,0,1
video_01,5631,303.199,distraction,,,,,,0,1
video_01,5632,303.266,distraction,,,,,,0,1
video_01,5633,303.333,distraction,,,,,,0,1
video_01,5634,303.399,distraction,,,,,,0,1
video_01,5635,303.466,distraction,,,,,,0,1
video_01,5636,303.533,distraction,,,,,,0,1
video_01,5637,303.599,distraction,,,,,,0,1
video_01,5638,303.666,distraction,,,,,,0,1
video_01,5639,303.733,distraction,,,,,,0,1
video_01,5640,303.799,distraction,,,,,,0,1
video_01,5641,303.866,distraction,,,,,,0,1
video_01,5642,303.933,distraction,,,,,,0,1
video_01,5643,303.999,distraction,,,,,,0,1
video_01,5644,304.066,distraction,,,,,,0,1
video_01,5645,304.133,distraction,,,,,,0,1
video_01,5646,304.199,distraction,,,,,,0,1
video_01,5647,304.266,distraction,,,,,,0,1
video_01,5648,304.333,distraction,,,,,,0,1
video_01,5649,304.399,distraction,,,,,,0,1
video_01,5650,304.466,distraction,,,,,,0,1
video_01,5651,304.533,distraction,,,,,,0,1
video_01,5652,304.599,distraction,,,,,,0,1
video_01,5653,304.666,distraction,,,,,,0,1
video_01,5654,304.733,distraction,,,,,,0,1
video_01,5655,304.799,distraction,,,,,,0,1
video_01,5656,304.866,distraction,,,,,,0,1
video_01,5657,304.933,distraction,,,,,,0,1
video_01,5658,304.999,distraction,,,,,,0,1
video_01,5659,305.066,distraction,,,,,,0,1
video_01,5660,305.133,distraction,,,,,,0,1
video_01,5661,305.199,distraction,,,,,,0,1
video_01,5662,305.266,distraction,,,,,,0,1
video_01,5663,305.333,distraction,,,,,,0,1
video_01,5664,305.399,distraction,,,,,,0,1
video_01,5665,305.466,distraction,,,,,,0,1
video_01,5666,305.533,distraction,,,,,,0,1
video_01,5667,305.599,distraction,,,,,,0,1
video_01,5668,305.666,distraction,,,,,,0,1
video_01,5669,305.733,distraction,,,,,,0,1
video_01,5670,305.799,distraction,,,,,,0,1
video_01,5671,305.866,distraction,,,,,,0,1
video_01,5672,305.933,distraction,,,,,,0,1
video_01,5673,305.999,distraction,,,,,,0,1
video_01,5674,306.066,distraction,,,,,,0,1
video_01,5675,306.133,distraction,,,,,,0,1
video_01,5676,306.199,distraction,,,,,,0,1
video_01,5677,306.266,distraction,,,,,,0,1
video_01,5678,306.333,distraction,,,,,,0,1
video_01,5679,306.399,distraction,,,,,,0,1
video_01,5680,306.466,distraction,,,,,,0,1
video_01,5681,306.533,distraction,,,,,,0,1
video_01,5682,306.599,distraction,,,,,,0,1
video_01,5683,306.666,distraction,,,,,,0,1
