model,ablation,fold,subset,actual,predicted,count,run_id,generation,representation,window_size_frames,seed,balancing
xgboost,r0_flat,1,test,fatigue,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_1__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,1,test,fatigue,distraction,17,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_1__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,1,test,distraction,alert,143,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_1__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,1,test,distraction,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_1__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,1,test,distraction,distraction,236,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_1__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,validation,alert,alert,83,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,validation,alert,fatigue,155,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,validation,alert,distraction,842,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,validation,fatigue,alert,6,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,validation,fatigue,fatigue,1,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,validation,fatigue,distraction,10,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,validation,distraction,alert,1,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,validation,distraction,fatigue,24,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,validation,distraction,distraction,51,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,test,alert,alert,16,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,test,alert,fatigue,95,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,test,alert,distraction,1460,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,test,fatigue,alert,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,test,fatigue,fatigue,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,test,fatigue,distraction,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,test,distraction,alert,19,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,test,distraction,fatigue,172,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,2,test,distraction,distraction,102,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,validation,alert,alert,914,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,validation,alert,fatigue,35,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,validation,alert,distraction,131,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,validation,fatigue,alert,13,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,validation,fatigue,fatigue,1,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,validation,fatigue,distraction,3,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,validation,distraction,alert,50,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,validation,distraction,fatigue,1,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,validation,distraction,distraction,25,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,test,alert,alert,1427,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,test,alert,fatigue,35,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,test,alert,distraction,109,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,test,fatigue,alert,0,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,test,fatigue,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,test,fatigue,distraction,0,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,test,distraction,alert,117,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,test,distraction,fatigue,5,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,2,test,distraction,distraction,171,G1__qualification_r0_flat__svm__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,validation,alert,alert,959,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,validation,alert,fatigue,1,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,validation,alert,distraction,120,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,validation,fatigue,alert,17,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,validation,fatigue,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,validation,fatigue,distraction,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,validation,distraction,alert,50,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,validation,distraction,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,validation,distraction,distraction,26,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,test,alert,alert,1471,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,test,alert,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,test,alert,distraction,100,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,test,fatigue,alert,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,test,fatigue,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,test,fatigue,distraction,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,test,distraction,alert,110,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,test,distraction,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,2,test,distraction,distraction,183,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,validation,alert,alert,968,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,validation,alert,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,validation,alert,distraction,112,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,validation,fatigue,alert,17,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,validation,fatigue,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,validation,fatigue,distraction,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,validation,distraction,alert,50,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,validation,distraction,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,validation,distraction,distraction,26,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,test,alert,alert,1468,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,test,alert,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,test,alert,distraction,103,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,test,fatigue,alert,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,test,fatigue,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,test,fatigue,distraction,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,test,distraction,alert,110,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,test,distraction,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,2,test,distraction,distraction,183,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_2__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,validation,alert,alert,83,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,validation,alert,fatigue,190,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,validation,alert,distraction,713,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,validation,fatigue,alert,6,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,validation,fatigue,fatigue,1,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,validation,fatigue,distraction,6,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,validation,distraction,alert,14,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,validation,distraction,fatigue,45,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,validation,distraction,distraction,93,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,test,alert,alert,26,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,test,alert,fatigue,91,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,test,alert,distraction,1250,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,test,fatigue,alert,3,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,test,fatigue,fatigue,1,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,test,fatigue,distraction,17,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,test,distraction,alert,18,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,test,distraction,fatigue,48,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,3,test,distraction,distraction,46,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,validation,alert,alert,818,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,validation,alert,fatigue,18,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,validation,alert,distraction,150,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,validation,fatigue,alert,13,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,validation,fatigue,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,validation,fatigue,distraction,0,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,validation,distraction,alert,97,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,validation,distraction,fatigue,2,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,validation,distraction,distraction,53,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,test,alert,alert,1207,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,test,alert,fatigue,12,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,test,alert,distraction,148,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,test,fatigue,alert,16,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,test,fatigue,fatigue,0,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,test,fatigue,distraction,5,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,test,distraction,alert,41,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,test,distraction,fatigue,4,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,3,test,distraction,distraction,67,G1__qualification_r0_flat__svm__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,validation,alert,alert,870,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,validation,alert,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,validation,alert,distraction,116,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,validation,fatigue,alert,13,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,validation,fatigue,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,validation,fatigue,distraction,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,validation,distraction,alert,106,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,validation,distraction,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,validation,distraction,distraction,46,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,test,alert,alert,1296,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,test,alert,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,test,alert,distraction,71,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,test,fatigue,alert,19,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,test,fatigue,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,test,fatigue,distraction,2,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,test,distraction,alert,63,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,test,distraction,fatigue,0,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
random_forest,r0_flat,3,test,distraction,distraction,49,G1__qualification_r0_flat__random_forest__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,validation,alert,alert,861,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,validation,alert,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,validation,alert,distraction,125,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,validation,fatigue,alert,13,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,validation,fatigue,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,validation,fatigue,distraction,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,validation,distraction,alert,106,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,validation,distraction,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,validation,distraction,distraction,46,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,test,alert,alert,1294,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,test,alert,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,test,alert,distraction,73,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,test,fatigue,alert,19,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,test,fatigue,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,test,fatigue,distraction,2,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,test,distraction,alert,62,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,test,distraction,fatigue,0,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
xgboost,r0_flat,3,test,distraction,distraction,50,G1__qualification_r0_flat__xgboost__r0_flat__w60__fold_3__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,validation,alert,alert,74,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,validation,alert,fatigue,164,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,validation,alert,distraction,774,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,validation,fatigue,alert,6,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,validation,fatigue,fatigue,1,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,validation,fatigue,distraction,10,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,validation,distraction,alert,15,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,validation,distraction,fatigue,33,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,validation,distraction,distraction,48,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,test,alert,alert,61,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,test,alert,fatigue,149,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,test,alert,distraction,747,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,test,fatigue,alert,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,test,fatigue,fatigue,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,test,fatigue,distraction,0,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,test,distraction,alert,4,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,test,distraction,fatigue,40,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
fixed_rules,r0_flat,4,test,distraction,distraction,94,G1__qualification_r0_flat__fixed_rules__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,validation,alert,alert,859,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,validation,alert,fatigue,30,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,validation,alert,distraction,123,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,validation,fatigue,alert,15,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,validation,fatigue,fatigue,1,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,validation,fatigue,distraction,1,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,validation,distraction,alert,54,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,validation,distraction,fatigue,4,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,validation,distraction,distraction,38,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,test,alert,alert,790,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,test,alert,fatigue,22,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
svm,r0_flat,4,test,alert,distraction,145,G1__qualification_r0_flat__svm__r0_flat__w60__fold_4__seed_42,G1,R0_flat,60,42,none
