ablation,actual,configuration_id,count,fold,generation,model,predicted,representation,run_id,seed,subset,window_size_frames
temporal_r0,distraction,qualification_r0_w60_b1024,0,3,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,55,3,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,908,4,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,0,4,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,104,4,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,17,4,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,4,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,4,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,51,4,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,4,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,45,4,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,816,4,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,0,4,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,141,4,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,4,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,4,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,4,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,98,4,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,4,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,40,4,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,904,4,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,0,4,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,108,4,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,17,4,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,4,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,4,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,48,4,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,4,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,48,4,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,796,4,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,0,4,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,161,4,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,4,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,4,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,4,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,96,4,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,4,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,42,4,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,897,4,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,0,4,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,115,4,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,17,4,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,4,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,4,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,49,4,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,4,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,47,4,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,801,4,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,0,4,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,156,4,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,4,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,4,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,4,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,94,4,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,4,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,44,4,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_4__seed_42,42,test,60
