ablation,actual,configuration_id,count,fold,generation,model,predicted,representation,run_id,seed,subset,window_size_frames
temporal_r0,distraction,qualification_r0_w150_b1024,0,3,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,42,3,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,905,4,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,0,4,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,97,4,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,12,4,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,4,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,4,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,57,4,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,4,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,34,4,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,837,4,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,0,4,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,109,4,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,4,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,4,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,4,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,105,4,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,4,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,25,4,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,904,4,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,0,4,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,98,4,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,12,4,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,4,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,4,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,50,4,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,4,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,41,4,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,800,4,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,0,4,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,146,4,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,4,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,4,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,4,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,100,4,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,4,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,30,4,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,905,4,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,0,4,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,97,4,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,12,4,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,4,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,4,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,51,4,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,4,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,40,4,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,812,4,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,0,4,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,134,4,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,4,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,4,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,4,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,103,4,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,4,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,27,4,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_4__seed_42,42,test,150
