video_id,start,end_exclusive,reason
video_02,9630,9720,missing_indicator
video_02,9720,9810,missing_indicator
video_02,9810,9900,missing_indicator
video_02,9900,9990,missing_indicator
video_02,9990,10080,missing_indicator
video_02,10080,10170,missing_indicator
video_02,10170,10260,missing_indicator
video_02,10260,10350,missing_indicator
video_02,10350,10440,missing_indicator
video_02,10440,10530,missing_indicator
video_02,10530,10620,missing_indicator
video_02,10620,10710,missing_indicator
video_02,10710,10800,missing_indicator
video_02,10800,10890,missing_indicator
video_02,10890,10980,missing_indicator
video_02,10980,11070,missing_indicator
video_02,11070,11160,missing_indicator
video_02,11160,11250,missing_indicator
video_02,11250,11340,missing_indicator
video_02,11340,11430,missing_indicator
video_02,11430,11520,missing_indicator
video_02,11520,11610,missing_indicator
video_02,11610,11700,missing_indicator
video_02,11700,11790,missing_indicator
video_02,11790,11880,missing_indicator
video_02,11880,11970,missing_indicator
video_02,11970,12060,missing_indicator
video_02,12060,12150,absent_unknown_or_missing_frame
video_02,12150,12240,missing_indicator
video_02,12240,12330,missing_indicator
video_02,12330,12420,missing_indicator
video_02,12420,12510,missing_indicator
video_02,12510,12600,missing_indicator
video_02,12600,12690,missing_indicator
video_02,12690,12780,missing_indicator
video_02,12780,12870,missing_indicator
video_02,12870,12960,missing_indicator
video_02,12960,13050,missing_indicator
video_02,13050,13140,missing_indicator
video_02,13140,13230,missing_indicator
video_02,13230,13320,missing_indicator
video_02,13320,13410,missing_indicator
video_02,13410,13500,missing_indicator
video_02,13500,13590,missing_indicator
video_02,13590,13680,missing_indicator
video_02,13680,13770,missing_indicator
video_02,13770,13860,absent_unknown_or_missing_frame
video_02,13860,13950,missing_indicator
video_02,13950,14040,missing_indicator
video_02,14040,14130,missing_indicator
video_02,14130,14220,missing_indicator
video_02,14220,14310,missing_indicator
video_02,14310,14400,missing_indicator
video_02,14400,14490,missing_indicator
video_02,14490,14580,missing_indicator
video_02,14580,14670,missing_indicator
video_02,14670,14760,missing_indicator
video_02,14760,14850,missing_indicator
video_02,14850,14940,missing_indicator
video_02,14940,15030,missing_indicator
video_02,15030,15120,missing_indicator
video_02,15120,15210,missing_indicator
video_02,15210,15300,missing_indicator
video_02,15300,15390,missing_indicator
video_02,15390,15480,missing_indicator
video_02,15480,15570,missing_indicator
video_02,15570,15660,missing_indicator
video_02,15660,15750,missing_indicator
video_02,15750,15840,missing_indicator
video_02,15840,15930,missing_indicator
video_02,15930,16020,missing_indicator
video_02,16020,16110,missing_indicator
video_02,16110,16200,missing_indicator
video_02,16200,16290,missing_indicator
video_02,16290,16380,missing_indicator
video_02,16380,16470,missing_indicator
video_02,16470,16560,missing_indicator
video_02,16560,16650,missing_indicator
video_02,16650,16740,missing_indicator
video_02,16740,16830,missing_indicator
video_02,16830,16920,missing_indicator
video_02,16920,17010,missing_indicator
video_02,17010,17100,missing_indicator
video_02,17100,17190,missing_indicator
video_02,17190,17280,missing_indicator
video_02,17280,17370,missing_indicator
video_02,17370,17460,missing_indicator
video_02,17460,17550,missing_indicator
video_02,17550,17640,missing_indicator
video_02,17640,17730,missing_indicator
video_02,17730,17820,missing_indicator
video_02,17820,17910,missing_indicator
video_02,17910,18000,missing_indicator
video_02,18000,18090,missing_indicator
video_02,18090,18180,missing_indicator
video_02,18180,18270,missing_indicator
video_02,18270,18360,missing_indicator
video_02,18360,18450,missing_indicator
video_02,18450,18540,missing_indicator
video_02,18540,18630,missing_indicator
video_02,18630,18720,missing_indicator
video_02,18720,18810,missing_indicator
video_02,18810,18900,missing_indicator
video_02,18900,18990,missing_indicator
video_02,18990,19080,missing_indicator
video_02,19080,19170,missing_indicator
video_02,19170,19260,missing_indicator
video_02,19260,19350,absent_unknown_or_missing_frame
video_02,19350,19440,missing_indicator
video_02,19440,19530,missing_indicator
video_02,19530,19620,missing_indicator
video_02,19620,19710,missing_indicator
video_02,19710,19800,missing_indicator
video_02,19800,19890,missing_indicator
video_02,19890,19980,missing_indicator
video_02,19980,20070,missing_indicator
video_02,20070,20160,missing_indicator
video_02,20160,20250,missing_indicator
video_02,20250,20340,missing_indicator
video_02,20340,20430,absent_unknown_or_missing_frame
video_02,20430,20520,missing_indicator
video_02,20520,20610,missing_indicator
video_02,20610,20700,missing_indicator
video_02,20700,20790,missing_indicator
video_02,20790,20880,missing_indicator
video_02,20880,20970,missing_indicator
video_02,20970,21060,missing_indicator
video_02,21060,21150,missing_indicator
video_02,21150,21240,missing_indicator
video_02,21240,21330,missing_indicator
video_02,21330,21420,missing_indicator
video_02,21420,21510,missing_indicator
video_02,21510,21600,missing_indicator
video_02,21600,21690,missing_indicator
video_02,21690,21780,missing_indicator
video_02,21780,21870,missing_indicator
