ablation,absent_classes,accuracy,balanced_accuracy,best_epoch,best_training_loss,best_validation_loss,best_validation_macro_f1,configuration_id,fold,generation,inference_seconds,inference_windows_per_second,macro_f1_all_classes,macro_f1_present_classes,model,model_size_bytes,num_windows,parameter_count,peak_gpu_memory_bytes,present_classes,representation,resumed_checkpoint,run_id,seed,stopping_epoch,subset,train_seconds,training_seconds,window_size_frames
temporal_r2,[],0.8593220338983051,0.3333333333333333,1,1.1039234112392906,1.0555308176299274,0.3081130355515041,qualification_r2_w60_b1024,1,G3,0.02077899999858346,56788.10337746969,0.3081130355515041,0.3081130355515041,lstm,660818,1180,52419,378766848,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_1__seed_42,42,16,validation,2.272800399994594,2.272800399994594,60
temporal_r2,[],0.7086049543676662,0.3330269607843137,1,1.1039234112392906,1.0555308176299274,0.3081130355515041,qualification_r2_w60_b1024,1,G3,0.0267669000022579,57309.587582820604,0.27648480223833144,0.27648480223833144,lstm,660818,1534,52419,378766848,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_1__seed_42,42,16,test,2.272800399994594,2.272800399994594,60
temporal_r2,[],0.8593220338983051,0.3333333333333333,1,1.050269439285445,0.8552469582880957,0.3081130355515041,qualification_r2_w60_b1024,1,G3,3.7573715999969863,314.04932107352556,0.3081130355515041,0.3081130355515041,tcn,641404,1180,49763,190461440,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_1__seed_42,42,16,validation,249.8309805999961,249.8309805999961,60
temporal_r2,[],0.7092568448500652,0.3333333333333333,1,1.050269439285445,0.8552469582880957,0.3081130355515041,qualification_r2_w60_b1024,1,G3,4.711152000003494,325.6103814945606,0.2766336130180524,0.2766336130180524,tcn,641404,1534,49763,190461440,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_1__seed_42,42,16,test,249.8309805999961,249.8309805999961,60
temporal_r2,[],0.9207161125319693,0.3333333333333333,1,1.1059457501418994,1.0676933490406826,0.3195739014647137,qualification_r2_w60_b1024,2,G3,0.02235389999987092,52474.06492857056,0.3195739014647137,0.3195739014647137,lstm,660818,1173,52419,379171328,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_2__seed_42,42,16,validation,1.884115799999563,1.884115799999563,60
temporal_r2,"[""fatigue""]",0.8406652360515021,0.4987269255251432,1,1.1059457501418994,1.0676933490406826,0.3195739014647137,qualification_r2_w60_b1024,2,G3,0.03191479999804869,58405.50465971797,0.3044787719809579,0.4567181579714369,lstm,660818,1864,52419,379171328,"[""alert"", ""distraction""]",R2,False,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_2__seed_42,42,16,test,1.884115799999563,1.884115799999563,60
temporal_r2,[],0.9207161125319693,0.3333333333333333,1,1.0700342933802287,0.9091349376741883,0.3195739014647137,qualification_r2_w60_b1024,2,G3,3.612795400003961,324.67933279551727,0.3195739014647137,0.3195739014647137,tcn,641404,1173,49763,190461440,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,42,16,validation,227.11427370000456,227.11427370000456,60
temporal_r2,"[""fatigue""]",0.8428111587982833,0.5,1,1.0700342933802287,0.9091349376741883,0.3195739014647137,qualification_r2_w60_b1024,2,G3,5.781421400002728,322.4120628880504,0.30490053372149445,0.45735080058224165,tcn,641404,1864,49763,190461440,"[""alert"", ""distraction""]",R2,False,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,42,16,test,227.11427370000456,227.11427370000456,60
temporal_r2,[],0.8566463944396178,0.3333333333333333,1,1.1021700040458442,1.053821663562367,0.30759631882701605,qualification_r2_w60_b1024,3,G3,0.03463919999921927,33228.2500758084,0.30759631882701605,0.30759631882701605,lstm,660818,1151,52419,379171328,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,42,16,validation,2.4667289999997593,2.4667289999997593,60
temporal_r2,[],0.9113333333333333,0.3333333333333333,1,1.1021700040458442,1.053821663562367,0.30759631882701605,qualification_r2_w60_b1024,3,G3,0.05608380000194302,26745.69126820994,0.31787001511452156,0.31787001511452156,lstm,660818,1500,52419,379171328,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,42,16,test,2.4667289999997593,2.4667289999997593,60
temporal_r2,[],0.7819287576020851,0.4081349418170172,22,0.34849058919081505,0.5393893371500418,0.3968506102802132,qualification_r2_w60_b1024,3,G3,3.5895784000022104,320.65046970398845,0.3968506102802132,0.3968506102802132,tcn,643708,1151,49763,190461440,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,42,37,validation,596.9774024999933,596.9774024999933,60
temporal_r2,[],0.888,0.4723455951510085,22,0.34849058919081505,0.5393893371500418,0.3968506102802132,qualification_r2_w60_b1024,3,G3,4.684619699997711,320.19674937556465,0.45308296428867534,0.45308296428867534,tcn,643708,1500,49763,190461440,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,42,37,test,596.9774024999933,596.9774024999933,60
temporal_r2,[],0.832,0.4245855292050944,17,0.37042442277310134,0.44114206200175815,0.4018982464610756,qualification_r2_w60_b1024,4,G3,0.02073009999730857,54268.913326325535,0.4018982464610756,0.4018982464610756,lstm,662546,1125,52419,379171328,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,42,32,validation,5.156845700003032,5.156845700003032,60
temporal_r2,"[""fatigue""]",0.771689497716895,0.5655126981963564,17,0.37042442277310134,0.44114206200175815,0.4018982464610756,qualification_r2_w60_b1024,4,G3,0.020280700002331287,53992.21919727271,0.36933854675790156,0.5540078201368523,lstm,662546,1095,52419,379171328,"[""alert"", ""distraction""]",R2,False,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,42,32,test,5.156845700003032,5.156845700003032,60
temporal_r2,[],0.8364444444444444,0.4576608476064998,11,0.3372665002073085,0.44114415266778734,0.42228232289084217,qualification_r2_w60_b1024,4,G3,3.4734745000023395,323.88318958415914,0.42228232289084217,0.42228232289084217,tcn,642492,1125,49763,190461440,"[""alert"", ""fatigue"", ""distraction""]",R2,False,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,42,26,validation,445.3765418999974,445.3765418999974,60
temporal_r2,"[""fatigue""]",0.7707762557077625,0.5680909545227386,11,0.3372665002073085,0.44114415266778734,0.42228232289084217,qualification_r2_w60_b1024,4,G3,3.4342050999985076,318.85107852191936,0.3703606676143025,0.5555410014214537,tcn,642492,1095,49763,190461440,"[""alert"", ""distraction""]",R2,False,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,42,26,test,445.3765418999974,445.3765418999974,60
temporal_r1,[],0.8649350649350649,0.3333333333333333,1,0.7877366892087013,0.5033501160867286,0.30919220055710306,qualification_r1_w150_b1024,1,G3,0.03708899999764981,31141.308745805713,0.30919220055710306,0.30919220055710306,transformer,267443,1155,17443,568796672,"[""alert"", ""fatigue"", ""distraction""]",R1,False,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_1__seed_42,42,16,validation,5.331979800001136,5.331979800001136,150
temporal_r1,[],0.675392670157068,0.352407391082594,1,0.7877366892087013,0.5033501160867286,0.30919220055710306,qualification_r1_w150_b1024,1,G3,0.0501321999981883,30479.412434627237,0.33155746505695166,0.33155746505695166,transformer,267443,1528,17443,568796672,"[""alert"", ""fatigue"", ""distraction""]",R1,False,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_1__seed_42,42,16,test,5.331979800001136,5.331979800001136,150
temporal_r1,[],0.9258620689655173,0.3333333333333333,2,0.6374147906326731,0.40546243663491877,0.3205013428827216,qualification_r1_w150_b1024,2,G3,0.038127400002849754,30424.31427040129,0.3205013428827216,0.3205013428827216,transformer,267507,1160,17443,568970752,"[""alert"", ""fatigue"", ""distraction""]",R1,False,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_2__seed_42,42,17,validation,5.17534280000109,5.17534280000109,150
temporal_r1,"[""fatigue""]",0.8473655621944596,0.5,2,0.6374147906326731,0.40546243663491877,0.3205013428827216,qualification_r1_w150_b1024,2,G3,0.05290590000367956,34797.631263657924,0.3057924139958836,0.45868862099382535,transformer,267507,1841,17443,568970752,"[""alert"", ""distraction""]",R1,False,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_2__seed_42,42,17,test,5.17534280000109,5.17534280000109,150
