model,ablation,fold,subset,actual,predicted,count,run_id,generation,configuration_id,representation,window_size_frames,seed
lstm,temporal_r2,2,test,alert,fatigue,4,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,2,test,alert,distraction,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,2,test,fatigue,alert,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,2,test,fatigue,fatigue,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,2,test,fatigue,distraction,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,2,test,distraction,alert,293,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,2,test,distraction,fatigue,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,2,test,distraction,distraction,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,validation,alert,alert,1080,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,validation,alert,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,validation,alert,distraction,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,validation,fatigue,alert,17,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,validation,fatigue,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,validation,fatigue,distraction,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,validation,distraction,alert,76,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,validation,distraction,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,validation,distraction,distraction,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,test,alert,alert,1571,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,test,alert,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,test,alert,distraction,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,test,fatigue,alert,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,test,fatigue,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,test,fatigue,distraction,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,test,distraction,alert,293,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,test,distraction,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,2,test,distraction,distraction,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_2__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,validation,alert,alert,986,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,validation,alert,fatigue,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,validation,alert,distraction,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,validation,fatigue,alert,13,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,validation,fatigue,fatigue,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,validation,fatigue,distraction,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,validation,distraction,alert,152,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,validation,distraction,fatigue,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,validation,distraction,distraction,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,test,alert,alert,1367,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,test,alert,fatigue,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,test,alert,distraction,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,test,fatigue,alert,21,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,test,fatigue,fatigue,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,test,fatigue,distraction,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,test,distraction,alert,112,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,test,distraction,fatigue,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,3,test,distraction,distraction,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,validation,alert,alert,844,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,validation,alert,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,validation,alert,distraction,142,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,validation,fatigue,alert,13,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,validation,fatigue,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,validation,fatigue,distraction,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,validation,distraction,alert,96,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,validation,distraction,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,validation,distraction,distraction,56,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,test,alert,alert,1278,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,test,alert,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,test,alert,distraction,89,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,test,fatigue,alert,19,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,test,fatigue,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,test,fatigue,distraction,2,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,test,distraction,alert,58,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,test,distraction,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,3,test,distraction,distraction,54,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_3__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,validation,alert,alert,899,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,validation,alert,fatigue,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,validation,alert,distraction,113,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,validation,fatigue,alert,17,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,validation,fatigue,fatigue,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,validation,fatigue,distraction,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,validation,distraction,alert,59,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,validation,distraction,fatigue,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,validation,distraction,distraction,37,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,test,alert,alert,805,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,test,alert,fatigue,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,test,alert,distraction,152,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,test,fatigue,alert,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,test,fatigue,fatigue,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,test,fatigue,distraction,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,test,distraction,alert,98,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,test,distraction,fatigue,0,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
lstm,temporal_r2,4,test,distraction,distraction,40,G3__qualification_r2_w60_b1024__lstm__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,validation,alert,alert,894,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,validation,alert,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,validation,alert,distraction,118,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,validation,fatigue,alert,17,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,validation,fatigue,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,validation,fatigue,distraction,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,validation,distraction,alert,49,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,validation,distraction,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,validation,distraction,distraction,47,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,test,alert,alert,803,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,test,alert,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,test,alert,distraction,154,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,test,fatigue,alert,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,test,fatigue,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,test,fatigue,distraction,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,test,distraction,alert,97,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,test,distraction,fatigue,0,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
tcn,temporal_r2,4,test,distraction,distraction,41,G3__qualification_r2_w60_b1024__tcn__r2__w60__fold_4__seed_42,G3,qualification_r2_w60_b1024,R2,60,42
