run_id,generation,configuration_id,representation,window_size_frames,model,fold,seed,epoch,training_loss,validation_loss,training_macro_f1,validation_macro_f1,training_accuracy,validation_accuracy,learning_rate
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,7,0.4345799523677902,0.7482100695768992,0.8600479824808226,0.39158219751604273,0.8610855565777369,0.7244444444444444,0.001
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,8,0.42748641170851476,0.7863717448446486,0.8507814810502626,0.38436831848025577,0.8515792701625269,0.7111111111111111,0.001
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,9,0.4221137307952131,0.8050328782134586,0.8636848238913742,0.3758880586965481,0.8638454461821528,0.6942222222222222,0.001
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,10,0.3926343410083101,0.7897739796108669,0.8779651296767206,0.3832058317339317,0.8770315854032505,0.7031111111111111,0.001
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,11,0.39847511974297867,0.7863627383973864,0.8678646862119956,0.3880058115669627,0.8681386077890217,0.7102222222222222,0.0005
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,12,0.3974838935042115,0.7976809890535143,0.8751054523342736,0.39111426111939346,0.8739650413983441,0.7137777777777777,0.0005
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,13,0.38137665305061597,0.8161311306820975,0.8803221187379636,0.3898456867648825,0.8807114382091383,0.712,0.0005
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,14,0.3666066932590488,0.7935131834348043,0.8811888279546038,0.397651669850471,0.8819380558111009,0.7217777777777777,0.0005
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,15,0.37459639297859393,0.7780826823049122,0.8767831451602192,0.40037880031968126,0.8782582030052132,0.7271111111111112,0.0005
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,16,0.3730904517620482,0.7905397139787674,0.8802126235614803,0.3985983295595703,0.8822447102115916,0.7235555555555555,0.0005
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,17,0.3722144256739191,0.8049794915384716,0.8776129106797033,0.3972010649464803,0.8779515486047225,0.7191111111111111,0.0005
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,18,0.3610131132368733,0.8131386173433728,0.8890163883706198,0.39647310742121933,0.8892977614228764,0.7182222222222222,0.0005
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,19,0.37188689775790074,0.7783558490673701,0.8808307235307219,0.4000219040308939,0.8804047838086476,0.7271111111111112,0.0005
