run_id,scope,paradigm,family,phase,model,representation,window_size_frames,fold,seed,balancing,fingerprint,status,source,artifact,duration_seconds,updated_at,message
final__screening__transform__minirocket_ridge__r0__w60__fold_4__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,60,4,42,none,bb8fe7b16a88eeed592235a914a10bd6b7264c52099c573737db413478fd2153,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__multirocket_ridge__r0__w150__fold_1__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,150,1,42,none,bf05d0e1c70fd76ce6aeb03b9a437fc32e90456f81a658738416ba790836f50e,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__multirocket_ridge__r0__w150__fold_2__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,150,2,42,none,c2e78b152de7ff702203401864579b0f48d5245b0a2f1019b98899dc4b756f04,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__multirocket_ridge__r0__w150__fold_3__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,150,3,42,none,ec18707417e2ac3567bc553ae82e2043c05333ec432524892b17679c866770e1,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__multirocket_ridge__r0__w150__fold_4__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,150,4,42,none,2303968f8ce0ed9d9e42a44fb77a450edc610c50ed7afe5e46f4d2ddcbbfb22b,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__multirocket_ridge__r0__w30__fold_1__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,30,1,42,none,89c0d7d851cb6cd5205b4425ab72f935bbc0c3ff0c6f6ce2b19e57e47cb83924,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__multirocket_ridge__r0__w30__fold_2__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,30,2,42,none,15090e8c95eeeb2ce7bf4dd5a9ab365e5fbe4a0b38df1d12fe29dea5dac7f00b,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__multirocket_ridge__r0__w30__fold_3__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,30,3,42,none,f6ad8eec045e187df6298d676ecbb70360331b3abbd76c8a7646453fb8d32166,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__multirocket_ridge__r0__w30__fold_4__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,30,4,42,none,c62ee226136d8a3b44c9d5df688c301cbf42e52f4dba48ddc3439409d44f9531,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__multirocket_ridge__r0__w60__fold_1__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,60,1,42,none,7d1f88ffa8d2151af442117d6c6d50ba1d105148108b247bb4a130aac7f6df74,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__multirocket_ridge__r0__w60__fold_2__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,60,2,42,none,5560daeb26d3cc67e48c2854661894e1748bd0a7154306bee75a5f3fe669f663,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__multirocket_ridge__r0__w60__fold_3__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,60,3,42,none,4543496c407c39f2270b2d40f3bb27578b2ece8a5959b7addd6f75509d06e948,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__multirocket_ridge__r0__w60__fold_4__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,60,4,42,none,6364ee50b15cb791d01461b66f3eb72ff707d9f21364a944d99304bfd0ddf051,pending,new,,,2026-09-15T18:12:46+00:00,
